trunkId, iteration, wTCost, branchesCount, splits, costOfThisIterOnly, loadedFor, avgK
2106,328,2654,25,6,170,14,1.31578947368421
2437,328,352,3,0,0,14,1
2881,328,117,3,0,0,14,1
292,328,153,3,0,21,13,1
422,328,155,2,0,4,13,1
1373,328,255,2,0,15,13,1
165,328,2092,12,1,258,12,1.09090909090909
4543,328,128,9,0,4,11,1
1992,328,227,4,0,0,12,1
2123,328,447,2,0,0,13,1
2253,328,654,6,0,107,12,1
2475,328,464,2,0,4,13,1
664,328,1903,9,0,148,12,1
2622,328,983,6,0,7,13,1
2825,328,1335,9,0,15,13,1
2788,328,1893,3,0,195,13,1
363,328,314,3,0,10,12,1
625,328,389,4,0,49,12,1
753,328,609,4,0,82,12,1
808,328,116,2,0,13,12,1
1596,328,482,8,0,63,12,1
2667,328,814,18,1,91,10,1.05882352941176
2283,328,206,9,1,17,12,1.125
2962,328,105,10,0,6,11,1
1434,328,255,4,1,44,11,1.33333333333333
2408,328,623,2,0,4,11,1
2489,328,473,3,0,82,11,1
775,328,370,11,0,71,10,1
702,328,201,6,0,76,10,1
887,328,203,3,1,36,10,1.5
5364,328,91,4,0,7,10,1
2040,328,1279,11,2,109,6,1.22222222222222
1254,328,1138,6,0,28,10,1
1897,328,240,2,0,17,10,1
2175,328,703,3,0,0,10,1
2353,328,251,3,0,0,10,1
339,328,192,4,0,15,1,1
2515,328,477,3,0,11,10,1
2528,328,304,2,0,3,10,1
400,328,198,2,0,86,9,1
3701,328,1,4,0,0,6,1
1894,328,253,3,0,28,9,1
1267,328,893,10,2,91,8,1.25
1946,328,150,6,0,11,9,1
2634,328,137,2,0,14,9,1
2914,328,409,11,1,73,9,1.1
2238,328,190,3,0,3,7,1
2644,328,2124,5,0,272,8,1
728,328,118,6,0,16,7,1
2514,328,44,2,0,6,7,1
78,328,144,2,0,0,6,1
184,328,156,2,0,50,6,1
1272,328,130,5,0,14,6,1
865,328,28,3,1,18,5,1.5
907,328,22,4,0,0,5,1
931,328,108,11,3,44,4,1.375
2307,328,221,7,0,17,5,1
2367,328,52,2,0,24,5,1
2656,328,67,2,0,0,5,1
17,328,89,2,0,28,4,1
993,328,22,7,0,6,4,1
1026,328,48,5,0,14,4,1
1161,328,705,6,1,189,4,1.2
2041,328,126,2,0,0,4,1
2310,328,48,4,0,46,4,1
2492,328,83,5,0,0,4,1
1915,328,0,2,0,0,4,1
123,328,25,3,1,0,3,1.5
143,328,46,4,1,36,3,1.33333333333333
198,328,0,2,0,0,3,1
289,328,144,2,0,32,3,1
672,328,40,13,0,24,3,1
744,328,191,5,1,119,3,1.25
797,328,106,5,0,13,3,1
1249,328,43,13,1,1,2,1.08333333333333
2219,328,16,2,0,0,3,1
2272,328,56,3,1,45,3,1.5
2463,328,6,2,0,0,3,1
169,328,0,2,0,0,2,1
212,328,230,2,0,0,2,1
709,328,0,3,0,0,2,1
1043,328,174,3,0,56,2,1
1169,328,6,2,0,0,2,1
1398,328,57,4,1,14,2,1.33333333333333
1741,328,8,3,0,8,2,1
2687,328,31,2,0,0,2,1
566,328,49,3,0,25,1,1
621,328,154,6,1,122,1,1.2
1268,328,15,3,0,15,1,1
1806,328,48,3,0,5,1,1
2135,328,0,4,0,0,1,1
2188,328,37,3,0,28,1,1
2799,328,192,2,0,192,1,1
2852,328,158,2,0,12,1,1
1781,329,0,3,1,0,329,1.5
1869,329,0,2,0,0,329,1
1907,329,0,2,0,0,329,1
2026,329,0,2,0,0,329,1
2028,329,0,5,0,0,329,1
2113,329,0,2,0,0,329,1
2178,329,0,2,0,0,329,1
2247,329,0,3,0,0,329,1
2255,329,0,5,0,0,329,1
2345,329,0,2,0,0,329,1
1452,329,0,44,4,0,160,1.1
75,329,0,2,0,0,160,1
205,329,0,3,0,0,160,1
206,329,0,2,0,0,160,1
223,329,0,2,0,0,160,1
241,329,0,3,1,0,160,1.5
1351,329,0,11,1,0,160,1.1
464,329,0,5,1,0,160,1.25
500,329,0,2,0,0,160,1
581,329,0,4,1,0,160,1.33333333333333
1382,329,0,2,0,0,160,1
1400,329,0,2,0,0,160,1
1508,329,0,3,0,0,160,1
1542,329,0,2,0,0,160,1
1554,329,0,2,0,0,160,1
1613,329,0,2,0,0,160,1
1624,329,0,4,0,0,160,1
1644,329,0,4,0,0,160,1
1707,329,0,3,1,0,160,1.5
1714,329,0,2,0,0,160,1
1716,329,0,2,0,0,160,1
1718,329,0,3,0,0,160,1
2374,329,0,2,0,0,40,1
2383,329,0,2,0,0,40,1
2386,329,0,2,0,0,40,1
2414,329,0,4,0,0,40,1
2429,329,0,10,1,0,40,1.11111111111111
2511,329,0,13,2,0,40,1.18181818181818
2559,329,0,2,0,0,40,1
2579,329,179,3,0,0,40,1
2610,329,0,5,2,0,40,1.66666666666667
2672,329,0,2,0,0,40,1
2674,329,0,3,1,0,40,1.5
2676,329,0,4,0,0,40,1
2701,329,0,3,1,0,40,1.5
2711,329,0,2,0,0,40,1
835,329,0,19,3,0,39,1.1875
2783,329,0,2,0,0,40,1
2808,329,0,3,0,0,40,1
2814,329,0,2,0,0,40,1
2816,329,0,2,0,0,40,1
2835,329,0,3,0,0,40,1
725,329,0,3,1,0,39,1.5
810,329,0,2,0,0,39,1
821,329,0,2,0,0,39,1
848,329,0,5,0,0,39,1
910,329,0,2,0,0,39,1
981,329,0,3,1,0,39,1.5
1125,329,3483,12,1,167,39,1.09090909090909
1034,329,0,2,0,0,39,1
1040,329,0,2,0,0,39,1
1097,329,0,4,0,0,39,1
1137,329,0,2,0,0,39,1
1148,329,0,2,0,0,39,1
1172,329,0,2,0,0,39,1
1174,329,0,6,0,0,39,1
1188,329,1576,4,0,39,39,1
1211,329,0,2,0,0,39,1
1917,329,755,5,0,38,21,1
2777,329,2276,15,5,272,16,1.5
1979,329,512,2,0,56,20,1
13,329,1189,2,0,48,19,1
1640,329,699,5,0,44,18,1
2817,329,343,6,0,18,12,1
126,329,322,3,0,0,18,1
547,329,714,9,1,55,18,1.125
824,329,1914,8,1,127,18,1.14285714285714
2059,329,1111,7,1,70,18,1.16666666666667
2393,329,398,6,0,18,18,1
2831,329,163,3,0,17,18,1
279,329,351,2,0,22,17,1
1143,329,1250,12,2,87,17,1.2
1226,329,4095,12,1,8,17,1.09090909090909
2172,329,2720,12,0,150,17,1
157,329,1550,4,1,239,16,1.33333333333333
310,329,3260,35,3,208,16,1.09375
4822,329,0,6,0,0,16,1
1046,329,628,8,1,40,16,1.14285714285714
1246,329,1479,10,2,341,16,1.25
2531,329,767,8,1,70,11,1.14285714285714
1757,329,570,3,0,23,16,1
2306,329,701,9,1,43,16,1.125
2702,329,359,5,0,47,3,1
1909,329,757,12,2,51,13,1.2
1342,329,666,11,2,86,15,1.22222222222222
2181,329,892,3,0,126,13,1
1432,329,514,3,0,126,15,1
1705,329,333,5,1,17,15,1.25
2106,329,2823,25,6,169,15,1.31578947368421
2437,329,362,2,0,37,15,1
2881,329,124,3,0,7,15,1
292,329,47,2,0,8,14,1
422,329,159,2,0,4,14,1
1373,329,263,2,0,8,14,1
1770,329,2265,11,1,254,12,1.1
4543,329,161,9,0,33,12,1
1992,329,230,4,0,3,13,1
2123,329,447,2,0,0,14,1
2253,329,753,6,0,99,13,1
2475,329,468,2,0,4,14,1
664,329,1983,9,0,80,13,1
2622,329,1054,6,0,71,14,1
2825,329,1391,9,0,56,14,1
2788,329,2032,3,0,139,14,1
363,329,328,3,0,14,13,1
625,329,426,4,0,37,13,1
753,329,666,4,0,57,13,1
808,329,164,2,0,48,13,1
1596,329,555,8,0,73,13,1
2667,329,845,18,1,31,11,1.05882352941176
2283,329,227,9,1,21,13,1.125
2962,329,70,9,0,6,12,1
1434,329,270,4,1,15,12,1.33333333333333
2408,329,631,2,0,8,12,1
2489,329,499,3,0,26,12,1
775,329,430,11,0,60,11,1
702,329,235,6,0,34,11,1
887,329,230,3,1,27,11,1.5
5364,329,128,4,0,37,11,1
1163,329,438,10,1,37,11,1.11111111111111
1254,329,1138,6,0,0,11,1
1897,329,277,2,0,37,11,1
2175,329,703,3,0,0,11,1
2353,329,251,3,0,0,11,1
339,329,194,4,0,2,2,1
2515,329,433,2,0,27,11,1
2528,329,352,2,0,48,11,1
400,329,198,2,0,0,10,1
841,329,472,3,0,15,10,1
1894,329,263,3,0,10,10,1
1946,329,185,3,0,35,10,1
2634,329,137,2,0,0,10,1
2914,329,478,11,1,69,10,1.1
1267,329,1022,9,2,138,9,1.28571428571429
1402,329,148,6,0,12,9,1
2238,329,193,3,0,3,8,1
2644,329,2110,4,0,168,9,1
728,329,143,6,0,25,8,1
2514,329,44,2,0,0,8,1
78,329,144,2,0,0,7,1
1272,329,144,5,0,14,7,1
2040,329,442,3,0,146,7,1
865,329,123,3,1,95,6,1.5
931,329,100,12,2,5,5,1.2
2367,329,60,2,0,8,6,1
2656,329,67,2,0,0,6,1
17,329,93,2,0,4,5,1
97,329,52,12,1,46,5,1.09090909090909
993,329,20,2,0,3,5,1
1161,329,484,3,0,0,5,1
2310,329,96,13,0,27,5,1
2041,329,259,2,0,133,5,1
2492,329,83,5,0,0,5,1
123,329,105,7,1,77,4,1.16666666666667
143,329,88,6,0,55,4,1
1002,329,64,12,1,59,2,1.09090909090909
289,329,184,2,0,40,4,1
797,329,129,5,0,23,4,1
169,329,70,8,1,70,3,1.14285714285714
212,329,366,2,0,136,3,1
709,329,239,3,0,239,3,1
1043,329,215,3,0,41,3,1
1398,329,82,5,2,25,3,1.66666666666667
1446,329,59,10,0,39,3,1
2526,329,65,2,0,53,3,1
1741,329,8,3,0,0,3,1
2687,329,34,2,0,3,3,1
566,329,39,6,0,0,2,1
1251,329,200,3,0,41,2,1
1268,329,30,3,0,15,2,1
1806,329,48,3,0,0,2,1
2135,329,0,4,0,0,2,1
2184,329,0,2,0,0,2,1
2188,329,37,2,0,4,2,1
2332,329,48,7,0,24,2,1
2852,329,200,2,0,42,2,1
402,329,0,2,0,0,1,1
1609,329,6,3,0,0,1,1
1852,329,0,4,0,0,1,1
2465,329,68,2,0,34,1,1
2723,329,63,3,0,10,1,1
1781,330,0,3,1,0,330,1.5
1869,330,0,2,0,0,330,1
1907,330,0,2,0,0,330,1
2026,330,0,2,0,0,330,1
2028,330,0,5,0,0,330,1
2113,330,0,2,0,0,330,1
2178,330,0,2,0,0,330,1
2247,330,0,3,0,0,330,1
2255,330,0,5,0,0,330,1
2345,330,0,2,0,0,330,1
1452,330,0,44,4,0,161,1.1
75,330,0,2,0,0,161,1
205,330,0,3,0,0,161,1
206,330,0,2,0,0,161,1
223,330,0,2,0,0,161,1
241,330,0,3,1,0,161,1.5
1351,330,0,11,1,0,161,1.1
464,330,0,5,1,0,161,1.25
500,330,0,2,0,0,161,1
581,330,0,4,1,0,161,1.33333333333333
1382,330,0,2,0,0,161,1
1400,330,0,2,0,0,161,1
1508,330,0,3,0,0,161,1
1542,330,0,2,0,0,161,1
1554,330,0,2,0,0,161,1
1613,330,0,2,0,0,161,1
1624,330,0,4,0,0,161,1
1644,330,0,4,0,0,161,1
1707,330,0,3,1,0,161,1.5
1714,330,0,2,0,0,161,1
1716,330,0,2,0,0,161,1
1718,330,0,3,0,0,161,1
2374,330,0,2,0,0,41,1
2383,330,0,2,0,0,41,1
2386,330,0,2,0,0,41,1
2414,330,0,4,0,0,41,1
2429,330,0,10,1,0,41,1.11111111111111
2511,330,0,13,2,0,41,1.18181818181818
2559,330,0,2,0,0,41,1
2579,330,179,3,0,0,41,1
2610,330,0,5,2,0,41,1.66666666666667
2672,330,0,2,0,0,41,1
2674,330,0,3,1,0,41,1.5
2676,330,0,4,0,0,41,1
2701,330,0,3,1,0,41,1.5
2711,330,0,2,0,0,41,1
835,330,0,19,3,0,40,1.1875
2783,330,0,2,0,0,41,1
2808,330,0,3,0,0,41,1
2814,330,0,2,0,0,41,1
2816,330,0,2,0,0,41,1
2835,330,0,3,0,0,41,1
725,330,0,3,1,0,40,1.5
810,330,0,2,0,0,40,1
821,330,0,2,0,0,40,1
848,330,0,5,0,0,40,1
910,330,0,2,0,0,40,1
981,330,0,3,1,0,40,1.5
1125,330,3594,12,1,111,40,1.09090909090909
1034,330,0,2,0,0,40,1
1040,330,0,2,0,0,40,1
1097,330,0,4,0,0,40,1
1137,330,0,2,0,0,40,1
1148,330,0,2,0,0,40,1
1172,330,0,2,0,0,40,1
1174,330,0,6,0,0,40,1
1188,330,1639,4,0,63,40,1
1211,330,0,2,0,0,40,1
1917,330,781,5,0,26,22,1
2777,330,2481,14,4,205,17,1.4
1979,330,547,2,0,35,21,1
13,330,1232,2,0,43,20,1
1640,330,737,5,0,38,19,1
2817,330,361,6,0,18,13,1
126,330,322,3,0,0,19,1
547,330,860,9,1,146,19,1.125
824,330,2103,8,1,189,19,1.14285714285714
2059,330,1179,7,1,68,19,1.16666666666667
2393,330,416,6,0,18,19,1
2831,330,180,3,0,17,19,1
279,330,351,2,0,0,18,1
1143,330,1359,12,2,109,18,1.2
1226,330,290,5,0,8,18,1
2172,330,6357,15,1,734,18,1.07142857142857
157,330,1674,4,1,124,17,1.33333333333333
310,330,3346,35,3,86,17,1.09375
4822,330,0,6,0,0,17,1
1046,330,685,8,1,57,17,1.14285714285714
1246,330,1620,10,2,141,17,1.25
2531,330,837,8,1,70,12,1.14285714285714
1757,330,593,3,0,23,17,1
2306,330,764,9,1,63,17,1.125
2702,330,382,6,1,23,4,1.2
1909,330,613,11,1,47,14,1.1
1342,330,718,11,2,52,16,1.22222222222222
1992,330,190,3,0,0,14,1
1432,330,539,3,0,25,16,1
1705,330,368,4,1,58,16,1.33333333333333
2106,330,2815,24,5,93,16,1.26315789473684
2437,330,390,2,0,28,16,1
2881,330,142,3,0,18,16,1
292,330,65,2,0,18,15,1
422,330,163,2,0,4,15,1
1373,330,316,2,0,53,15,1
1770,330,2463,11,1,198,13,1.1
4543,330,189,9,0,28,13,1
2123,330,460,2,0,13,15,1
2253,330,844,6,0,91,14,1
664,330,2047,9,0,64,14,1
2622,330,1204,6,0,150,15,1
2681,330,569,4,0,3,14,1
2788,330,2193,3,0,161,15,1
363,330,402,3,0,74,14,1
625,330,463,4,0,37,14,1
753,330,686,4,0,20,14,1
808,330,230,2,0,66,14,1
1596,330,638,8,0,83,14,1
2667,330,876,18,1,31,12,1.05882352941176
2181,330,1000,3,0,108,14,1
2283,330,243,9,1,16,14,1.125
2962,330,217,16,0,139,13,1
1434,330,291,4,1,21,13,1.33333333333333
2408,330,635,2,0,4,13,1
2489,330,526,3,0,27,13,1
775,330,586,11,0,156,12,1
702,330,238,6,0,3,12,1
887,330,250,3,1,20,12,1.5
5364,330,194,4,0,66,12,1
1163,330,465,9,1,27,12,1.125
1254,330,1146,6,0,8,12,1
1897,330,339,2,0,62,12,1
2175,330,765,3,0,62,12,1
2449,330,60,2,0,5,12,1
2515,330,433,2,0,0,12,1
2528,330,377,2,0,25,12,1
400,330,198,2,0,0,11,1
841,330,483,3,0,11,11,1
1894,330,263,3,0,0,11,1
1946,330,241,7,0,56,11,1
2634,330,145,2,0,8,11,1
2914,330,567,8,0,106,11,1
1267,330,1031,9,2,9,10,1.28571428571429
1402,330,148,6,0,0,10,1
2238,330,196,3,0,3,9,1
2644,330,2189,4,0,79,10,1
728,330,168,6,0,25,9,1
78,330,144,2,0,0,8,1
1272,330,176,5,0,32,8,1
2040,330,490,3,0,48,8,1
865,330,125,5,1,2,7,1.25
931,330,96,9,2,1,6,1.28571428571429
2367,330,64,2,0,4,7,1
2656,330,81,2,0,14,7,1
17,330,98,2,0,5,6,1
97,330,61,11,1,15,6,1.1
993,330,28,4,0,8,6,1
1987,330,89,9,0,0,6,1
2041,330,311,2,0,52,6,1
2310,330,6,3,0,1,6,1
2492,330,102,7,0,19,6,1
123,330,127,4,0,74,5,1
143,330,127,6,0,39,5,1
325,330,82,2,0,3,5,1
5099,330,0,4,0,0,5,1
2219,330,21,2,0,16,5,1
169,330,160,8,1,90,4,1.14285714285714
212,330,474,2,0,108,4,1
407,330,59,5,0,59,4,1
1043,330,240,3,0,25,4,1
1398,330,99,4,1,17,4,1.33333333333333
1446,330,113,16,1,54,4,1.06666666666667
1891,330,59,3,0,10,4,1
2526,330,118,4,0,53,4,1
972,330,15,6,0,15,3,1
1002,330,79,8,1,28,3,1.14285714285714
1251,330,214,2,0,14,3,1
1806,330,34,2,0,8,3,1
2135,330,0,4,0,0,3,1
2184,330,26,2,0,26,3,1
2332,330,72,7,0,24,3,1
2453,330,0,2,0,0,3,1
2852,330,204,2,0,4,3,1
1609,330,6,3,0,0,2,1
1908,330,49,2,0,23,2,1
2723,330,53,2,0,0,2,1
2902,330,100,4,0,48,2,1
433,330,33,2,0,7,1,1
2761,330,131,6,0,68,1,1
558,330,12,3,0,12,1,1
870,330,23,2,0,3,1,1
915,330,43,2,0,0,1,1
1889,330,36,2,0,0,1,1
1945,330,44,5,0,44,1,1
2291,330,89,6,1,0,1,1.2
2403,330,14,2,0,4,1,1
2460,330,100,3,0,69,1,1
497,330,0,3,0,0,1,1
1781,331,0,3,1,0,331,1.5
1869,331,0,2,0,0,331,1
1907,331,0,2,0,0,331,1
2026,331,0,2,0,0,331,1
2028,331,0,5,0,0,331,1
2113,331,0,2,0,0,331,1
2178,331,0,2,0,0,331,1
2247,331,0,3,0,0,331,1
2255,331,0,5,0,0,331,1
2345,331,0,2,0,0,331,1
1452,331,0,44,4,0,162,1.1
75,331,0,2,0,0,162,1
205,331,0,3,0,0,162,1
206,331,0,2,0,0,162,1
223,331,0,2,0,0,162,1
241,331,0,3,1,0,162,1.5
1351,331,0,11,1,0,162,1.1
464,331,0,5,1,0,162,1.25
500,331,0,2,0,0,162,1
581,331,0,4,1,0,162,1.33333333333333
1382,331,0,2,0,0,162,1
1400,331,0,2,0,0,162,1
1508,331,0,3,0,0,162,1
1542,331,0,2,0,0,162,1
1554,331,0,2,0,0,162,1
1613,331,0,2,0,0,162,1
1624,331,0,4,0,0,162,1
1644,331,0,4,0,0,162,1
1707,331,0,3,1,0,162,1.5
1714,331,0,2,0,0,162,1
1716,331,0,2,0,0,162,1
1718,331,0,3,0,0,162,1
2374,331,0,2,0,0,42,1
2383,331,0,2,0,0,42,1
2386,331,0,2,0,0,42,1
2414,331,0,4,0,0,42,1
2429,331,0,10,1,0,42,1.11111111111111
2511,331,0,13,2,0,42,1.18181818181818
2559,331,0,2,0,0,42,1
2579,331,186,3,0,7,42,1
2610,331,0,5,2,0,42,1.66666666666667
2672,331,0,2,0,0,42,1
2674,331,0,3,1,0,42,1.5
2676,331,0,4,0,0,42,1
2701,331,0,3,1,0,42,1.5
2711,331,0,2,0,0,42,1
835,331,0,19,3,0,41,1.1875
2783,331,0,2,0,0,42,1
2808,331,0,3,0,0,42,1
2814,331,0,2,0,0,42,1
2816,331,0,2,0,0,42,1
2835,331,0,3,0,0,42,1
725,331,0,3,1,0,41,1.5
810,331,0,2,0,0,41,1
821,331,0,2,0,0,41,1
848,331,0,5,0,0,41,1
910,331,0,2,0,0,41,1
981,331,0,3,1,0,41,1.5
1125,331,3774,12,1,180,41,1.09090909090909
1034,331,0,2,0,0,41,1
1040,331,0,2,0,0,41,1
1097,331,0,4,0,0,41,1
1137,331,0,2,0,0,41,1
1148,331,0,2,0,0,41,1
1172,331,0,2,0,0,41,1
1174,331,0,6,0,0,41,1
1188,331,1709,4,0,70,41,1
1211,331,0,2,0,0,41,1
1917,331,834,5,0,53,23,1
2777,331,2468,13,3,179,18,1.3
1979,331,595,2,0,48,22,1
13,331,1281,2,0,49,21,1
1640,331,767,5,0,30,20,1
2817,331,383,6,0,22,14,1
126,331,338,3,0,16,20,1
547,331,963,9,1,103,20,1.125
824,331,2263,8,1,160,20,1.14285714285714
2059,331,1224,7,1,45,20,1.16666666666667
2393,331,443,6,0,27,20,1
2831,331,201,3,0,21,20,1
279,331,381,2,0,30,19,1
1143,331,1475,12,2,116,19,1.2
1226,331,298,5,0,8,19,1
2172,331,6732,15,1,375,19,1.07142857142857
157,331,1742,4,1,68,18,1.33333333333333
310,331,3575,35,3,229,18,1.09375
4822,331,0,6,0,0,18,1
1046,331,744,8,1,59,18,1.14285714285714
1246,331,1660,10,2,40,18,1.25
2531,331,880,8,1,43,13,1.14285714285714
1757,331,616,3,0,23,18,1
2306,331,803,9,1,39,18,1.125
2702,331,459,11,2,77,5,1.22222222222222
1909,331,627,11,1,14,15,1.1
1342,331,799,11,2,81,17,1.22222222222222
1992,331,190,3,0,0,15,1
1432,331,587,3,0,48,17,1
1705,331,392,4,1,24,17,1.33333333333333
2106,331,2933,20,5,126,17,1.33333333333333
2437,331,399,2,0,9,17,1
2881,331,142,3,0,0,17,1
292,331,83,2,0,18,16,1
422,331,167,2,0,4,16,1
1373,331,352,2,0,36,16,1
1770,331,2648,11,1,185,14,1.1
4543,331,217,9,0,28,14,1
2123,331,460,2,0,0,16,1
664,331,2115,9,0,68,15,1
2788,331,2261,3,0,68,16,1
363,331,459,3,0,57,15,1
753,331,722,4,0,36,15,1
808,331,294,2,0,64,15,1
1596,331,774,8,0,136,15,1
2667,331,896,18,1,20,13,1.05882352941176
2181,331,1122,3,0,122,15,1
2253,331,808,2,0,100,15,1
2283,331,271,9,1,28,15,1.125
2681,331,481,2,0,3,15,1
2962,331,281,15,0,64,14,1
1434,331,325,4,1,34,14,1.33333333333333
2408,331,643,2,0,8,14,1
2489,331,556,3,0,30,14,1
4781,331,654,9,0,68,8,1
702,331,319,6,0,81,13,1
887,331,259,3,1,9,13,1.5
5364,331,219,4,0,25,13,1
1897,331,395,2,0,56,13,1
2175,331,788,3,0,23,13,1
2449,331,65,2,0,5,13,1
2515,331,476,2,0,43,13,1
2528,331,395,2,0,18,13,1
841,331,527,3,0,44,12,1
1946,331,238,3,0,16,12,1
2634,331,145,2,0,0,12,1
2914,331,694,8,0,127,12,1
1267,331,1076,9,2,45,11,1.28571428571429
1402,331,174,6,0,26,11,1
2644,331,2196,4,0,7,11,1
2238,331,221,2,0,30,10,1
78,331,144,2,0,0,9,1
2040,331,520,3,0,30,9,1
865,331,233,3,1,110,8,1.5
930,331,146,7,1,71,7,1.16666666666667
2367,331,68,2,0,4,8,1
2656,331,86,2,0,5,8,1
17,331,98,2,0,0,7,1
748,331,190,8,1,21,7,1.14285714285714
993,331,42,4,0,14,7,1
2041,331,311,2,0,0,7,1
2310,331,9,3,0,3,7,1
2492,331,95,6,0,12,7,1
123,331,152,4,0,25,6,1
143,331,165,6,0,38,6,1
325,331,82,2,0,0,6,1
356,331,49,5,1,28,1,1.25
169,331,160,8,1,0,5,1.14285714285714
212,331,582,2,0,108,5,1
407,331,116,5,0,57,5,1
845,331,114,4,0,0,5,1
1398,331,116,4,1,17,5,1.33333333333333
1891,331,59,3,0,0,5,1
2526,331,141,4,0,23,5,1
4119,331,217,11,1,110,5,1.1
346,331,46,3,0,0,4,1
566,331,105,3,1,75,4,1.5
1002,331,156,14,3,77,4,1.27272727272727
1251,331,214,2,0,0,4,1
1268,331,7,3,0,0,4,1
1806,331,48,3,0,14,4,1
1911,331,74,3,0,17,4,1
2135,331,2,4,0,2,4,1
2188,331,43,5,1,30,4,1.25
2240,331,36,2,0,18,4,1
2332,331,100,8,0,28,4,1
2362,331,0,2,0,0,4,1
2453,331,10,2,0,10,4,1
2852,331,225,2,0,21,4,1
1821,331,144,3,1,96,2,1.5
1609,331,6,3,0,0,3,1
418,331,0,3,0,0,3,1
2877,331,72,2,0,38,3,1
273,331,8,5,0,8,2,1
558,331,12,3,0,0,2,1
915,331,48,2,0,5,2,1
1677,331,15,8,1,14,2,1.14285714285714
2291,331,146,6,1,57,2,1.2
332,331,110,4,0,0,1,1
2477,331,21,3,0,21,2,1
2563,331,0,2,0,0,2,1
497,331,0,3,0,0,2,1
2759,331,40,4,0,0,2,1
2955,331,103,2,0,3,2,1
948,331,50,8,1,50,1,1.14285714285714
1120,331,86,3,0,50,1,1
1378,331,0,2,0,0,1,1
1458,331,80,2,0,67,1,1
1500,331,8,3,0,8,1,1
1639,331,0,4,0,0,1,1
1666,331,66,3,0,12,1,1
2520,331,22,4,0,14,1,1
2587,331,45,4,0,3,1,1
1284,331,7,3,0,7,1,1
1781,332,0,3,1,0,332,1.5
1869,332,0,2,0,0,332,1
1907,332,0,2,0,0,332,1
2026,332,0,2,0,0,332,1
2028,332,0,5,0,0,332,1
2113,332,0,2,0,0,332,1
2178,332,0,2,0,0,332,1
2247,332,0,3,0,0,332,1
2255,332,0,5,0,0,332,1
2345,332,0,2,0,0,332,1
1452,332,0,44,4,0,163,1.1
75,332,0,2,0,0,163,1
205,332,0,3,0,0,163,1
206,332,0,2,0,0,163,1
223,332,0,2,0,0,163,1
241,332,0,3,1,0,163,1.5
1351,332,0,11,1,0,163,1.1
464,332,0,5,1,0,163,1.25
500,332,0,2,0,0,163,1
581,332,0,4,1,0,163,1.33333333333333
1382,332,0,2,0,0,163,1
1400,332,0,2,0,0,163,1
1508,332,0,3,0,0,163,1
1542,332,0,2,0,0,163,1
1554,332,0,2,0,0,163,1
1613,332,0,2,0,0,163,1
1624,332,0,4,0,0,163,1
1644,332,0,4,0,0,163,1
1707,332,0,3,1,0,163,1.5
1714,332,0,2,0,0,163,1
1716,332,0,2,0,0,163,1
1718,332,0,3,0,0,163,1
2374,332,0,2,0,0,43,1
2383,332,0,2,0,0,43,1
2386,332,0,2,0,0,43,1
2414,332,0,4,0,0,43,1
2429,332,0,10,1,0,43,1.11111111111111
2511,332,0,13,2,0,43,1.18181818181818
2559,332,0,2,0,0,43,1
2579,332,193,3,0,7,43,1
2610,332,0,5,2,0,43,1.66666666666667
2672,332,0,2,0,0,43,1
2674,332,0,3,1,0,43,1.5
2676,332,0,4,0,0,43,1
2701,332,0,3,1,0,43,1.5
2711,332,0,2,0,0,43,1
835,332,0,19,3,0,42,1.1875
2783,332,0,2,0,0,43,1
2808,332,0,3,0,0,43,1
2814,332,0,2,0,0,43,1
2816,332,0,2,0,0,43,1
2835,332,0,3,0,0,43,1
725,332,0,3,1,0,42,1.5
810,332,0,2,0,0,42,1
821,332,0,2,0,0,42,1
848,332,0,5,0,0,42,1
910,332,0,2,0,0,42,1
981,332,0,3,1,0,42,1.5
1125,332,3905,12,1,131,42,1.09090909090909
1034,332,0,2,0,0,42,1
1040,332,0,2,0,0,42,1
1097,332,0,4,0,0,42,1
1137,332,0,2,0,0,42,1
1148,332,0,2,0,0,42,1
1172,332,0,2,0,0,42,1
1174,332,0,6,0,0,42,1
1188,332,1753,4,0,44,42,1
1211,332,0,2,0,0,42,1
1917,332,918,5,0,84,24,1
2777,332,2707,13,3,239,19,1.3
1979,332,643,2,0,48,23,1
13,332,1392,2,0,111,22,1
1640,332,786,5,0,19,21,1
2817,332,390,6,0,7,15,1
126,332,346,3,0,8,21,1
547,332,1116,9,1,153,21,1.125
824,332,2354,8,1,91,21,1.14285714285714
2059,332,1273,7,1,49,21,1.16666666666667
2393,332,474,6,0,31,21,1
2831,332,208,3,0,7,21,1
279,332,409,2,0,28,20,1
1143,332,1564,12,2,89,20,1.2
1226,332,328,5,0,30,20,1
2172,332,7118,15,1,386,20,1.07142857142857
157,332,1908,4,1,166,19,1.33333333333333
310,332,3789,35,3,214,19,1.09375
4822,332,0,6,0,0,19,1
1046,332,811,8,1,67,19,1.14285714285714
1246,332,1411,9,1,43,19,1.125
2531,332,913,8,1,33,14,1.14285714285714
1757,332,639,3,0,23,19,1
2306,332,854,9,1,51,19,1.125
2702,332,522,6,1,91,6,1.2
1909,332,625,10,1,24,16,1.11111111111111
1342,332,862,11,2,63,18,1.22222222222222
1992,332,193,3,0,3,16,1
1432,332,614,3,0,27,18,1
1705,332,439,4,1,47,18,1.33333333333333
2106,332,3181,20,5,248,18,1.33333333333333
