trunkId, day1, day2, day3, day4, day5,
7985,19,8,19,11,9,
2848,9,18,0,39,0,
7355,8,7,11,0,0,
8189,17,14,0,0,14,
2106,27,51,71,9,7,
2997,3,0,0,0,4,
332,16,37,25,20,16,
2612,2,0,0,0,0,
339,6,0,0,8,23,
2323,7,2,5,0,0,
6891,5,0,6,0,0,
8516,25,0,30,4,23,
8449,57,36,54,54,53,
1931,31,27,61,55,53,
2229,12,0,0,0,0,
8004,15,38,10,26,29,
1718,56,0,0,22,54,
1756,5,0,0,0,2,
7719,48,0,0,0,0,
4554,8,23,0,5,3,
49,26,0,0,0,0,
1621,4,0,0,4,0,
786,21,22,10,42,20,
1063,7,10,6,10,3,
1210,12,5,14,10,6,
1355,11,14,7,0,6,
2029,17,0,4,5,10,
8617,6,8,0,5,0,
7659,22,0,12,5,10,
147,6,11,0,0,7,
2611,6,6,0,0,3,
2624,2,0,0,0,0,
4579,4,0,0,0,0,
4694,35,21,0,14,22,
6892,11,0,21,12,4,
873,67,58,76,42,65,
5740,54,43,27,17,52,
7567,52,0,6,0,27,
6518,17,0,0,11,0,
8211,28,15,25,6,24,
8445,5,14,0,3,0,
8605,13,9,0,0,0,
6376,19,18,2,7,0,
137,7,0,0,5,8,
6941,16,0,0,0,24,
1905,14,16,4,0,8,
3366,9,0,3,15,0,
8278,10,0,0,9,8,
8442,15,0,0,6,27,
429,21,18,19,6,7,
427,7,0,6,12,12,
8680,94,0,0,0,0,
6964,52,0,42,0,42,
1361,10,2,15,0,0,
4250,16,0,0,0,2,
2010,2,8,0,0,2,
5719,14,14,9,0,9,
3559,48,0,0,10,33,
3865,25,0,0,7,0,
5226,10,0,0,0,0,
7736,13,0,64,0,12,
8464,4,0,0,0,0,
4123,5,8,5,16,8,
3741,19,0,0,9,19,
2226,3,10,14,0,0,
7287,4,0,0,0,0,
2427,30,4,46,22,0,
605,14,0,0,18,0,
4082,11,12,0,0,10,
1791,4,22,16,25,6,
7642,14,0,0,7,0,
1032,12,16,17,7,6,
673,18,4,23,15,8,
1058,4,2,0,0,0,
2509,14,20,25,2,11,
6715,8,26,31,23,8,
6024,9,0,0,7,4,
6112,53,6,0,32,0,
7553,2,0,0,0,0,
2336,29,23,20,14,15,
2337,23,0,0,0,0,
6203,22,21,7,28,18,
2431,3,0,11,0,0,
1792,5,12,0,0,4,
425,6,4,0,0,0,
264,26,11,6,7,18,
1011,12,6,0,5,11,
1333,16,18,7,0,6,
4888,14,0,12,0,7,
8520,59,0,0,0,0,
3195,27,0,3,11,0,
2080,16,20,0,0,0,
7998,20,4,21,6,41,
2159,2,0,4,0,0,
5551,14,5,0,8,4,
138,16,0,0,0,0,
2302,46,0,0,0,6,
5169,30,4,0,11,12,
5678,44,0,0,12,1,
793,22,0,10,0,10,
1359,9,0,0,0,3,
4907,13,26,3,25,33,
263,3,0,0,0,0,
3646,15,6,8,4,12,
5195,29,0,0,14,22,
1336,3,10,0,0,0,
2082,2,5,0,14,6,
3532,9,0,0,0,9,
4569,3,5,0,4,5,
5282,3,0,0,3,0,
7157,24,0,7,0,0,
1429,96,96,96,93,57,
7192,67,0,54,12,59,
5831,71,73,80,40,70,
7427,65,63,71,61,60,
566,33,0,16,25,0,
5698,34,52,41,34,50,
7787,29,16,35,0,9,
3993,2,0,0,8,0,
5224,14,0,0,12,0,
8501,9,0,0,0,0,
205,6,0,0,0,0,
337,5,0,0,0,0,
3197,10,0,3,12,0,
1346,6,0,0,26,0,
6829,31,0,18,0,52,
4320,64,72,74,2,0,
2048,41,19,29,15,24,
5101,40,0,0,43,37,
8789,49,0,52,55,49,
1293,18,0,0,0,0,
8368,10,13,18,7,14,
3700,14,0,4,0,11,
7969,21,0,0,0,0,
7395,11,0,17,16,29,
2081,10,0,2,9,2,
5284,5,4,0,0,0,
755,6,20,4,16,7,
3947,11,0,0,0,0,
5963,3,0,0,0,0,
4030,3,3,0,0,0,
6244,2,0,0,6,0,
371,47,0,0,25,0,
1545,23,0,0,0,0,
1397,13,0,0,0,0,
2800,6,2,8,3,0,
8448,2,0,0,0,0,
3542,43,0,47,3,37,
5190,16,0,0,6,21,
344,36,0,0,7,15,
8170,14,23,8,29,28,
496,9,0,4,0,0,
7480,3,0,9,0,0,
1180,7,2,0,0,0,
8098,17,6,10,0,12,
2289,7,0,0,0,0,
1960,10,15,0,6,0,
4428,6,0,0,0,17,
241,5,8,6,0,41,
6409,3,0,0,0,0,
6863,13,0,0,0,0,
378,5,0,2,0,10,
6415,56,12,67,0,0,
6222,52,0,54,10,0,
4524,24,0,0,2,4,
718,33,0,0,12,0,
3161,50,0,0,0,0,
2809,24,0,0,0,0,
1084,34,0,0,3,15,
5924,15,0,5,3,15,
135,11,9,0,0,11,
3800,18,0,0,9,9,
6500,10,0,0,0,0,
6395,2,0,0,0,0,
3749,6,0,0,10,7,
3205,14,0,16,0,0,
7983,5,0,6,0,6,
2133,5,0,0,0,2,
2157,5,0,0,3,12,
5533,13,0,0,0,0,
5736,6,0,12,12,16,
1163,4,6,0,0,0,
8665,64,83,0,0,0,
4889,10,2,8,0,12,
1286,7,0,0,0,0,
2308,4,0,0,0,0,
1941,24,0,18,0,11,
2969,19,0,0,0,0,
6943,8,0,0,30,18,
3309,9,0,12,0,11,
8105,21,0,0,0,11,
1203,5,0,0,0,3,
4453,3,0,0,0,0,
5194,6,0,0,8,20,
2329,3,6,0,0,0,
5146,14,4,0,22,9,
251,63,0,50,0,2,
6717,43,0,15,0,26,
3801,32,12,29,8,0,
870,8,8,0,6,0,
3724,30,0,45,0,0,
8764,12,7,7,0,8,
6146,15,13,6,0,20,
6606,18,31,34,0,11,
1598,86,0,0,0,0,
1556,52,0,11,0,0,
4365,43,0,5,0,0,
1329,50,52,37,49,51,
1206,25,0,26,16,13,
1907,47,48,0,44,0,
1041,3,0,0,8,0,
6688,13,0,0,0,2,
6773,10,0,0,0,0,
1082,6,0,9,0,0,
6016,10,0,16,8,7,
6925,6,0,30,23,0,
7185,4,0,0,0,0,
4042,6,0,0,0,0,
740,8,0,0,0,9,
6501,13,9,0,4,0,
1034,41,0,30,26,26,
8369,28,0,0,7,0,
1345,31,7,0,0,0,
8021,17,16,28,0,8,
1445,10,11,0,0,0,
3245,11,0,19,11,12,
7760,5,10,0,6,11,
6681,9,8,8,0,20,
5872,21,12,16,7,18,
914,6,0,0,12,0,
4054,12,0,0,0,0,
5167,5,0,0,0,0,
8431,2,0,0,0,0,
6223,61,0,70,0,64,
2095,38,27,0,9,4,
5008,16,20,23,24,10,
195,12,0,7,4,19,
7431,8,0,14,7,0,
5193,5,0,0,0,6,
7717,9,0,0,2,20,
3316,13,0,0,15,7,
1369,12,13,25,5,0,
6413,11,13,6,4,7,
6994,7,0,7,9,11,
5529,4,0,0,0,0,
7639,6,13,5,5,0,
6325,19,0,5,11,0,
5039,20,0,0,20,0,
7171,9,0,0,0,0,
69,5,0,13,11,11,
2022,11,3,7,3,0,
2506,5,20,9,0,10,
3403,32,0,8,43,0,
5471,2,0,0,0,0,
1729,5,0,5,0,0,
1790,7,4,0,7,7,
7806,15,24,3,0,0,
