"_id",trunkId,loadedFor,startIteration,wtCost,generation,endIteration,key,isLeaf,totalBranches,time,maxCost,costProb,maxTime,timeProb
6089297724ac2d65e8da6a49,1015,2,32,92,0,32,1015-32,true,0,1,92,1,1,1
6089297724ac2d65e8da6a4a,1431,2,32,113,0,32,1431-32,true,0,1,113,1,1,1
6089297724ac2d65e8da6a4b,2899,2,32,422,0,32,2899-32,true,0,1,422,1,1,1
6089297724ac2d65e8da6a4c,1822,9,29,315,0,33,1822-29,true,0,5,315,1,5,1
6089297724ac2d65e8da6a4d,1268,2,32,124,0,33,1268-32,true,0,2,124,1,2,1
6089297724ac2d65e8da6a4e,2173,4,31,287,0,33,2173-31,true,0,3,287,1,3,1
6089297724ac2d65e8da6a4f,136,8,32,120,0,33,136-32,true,0,2,120,1,2,1
6089297724ac2d65e8da6a50,320,4,31,169,0,33,320-31,true,0,3,169,1,3,1
6089297724ac2d65e8da6a51,407,3,33,209,1,33,407-33,true,0,1,209,0.6430769230769231,2,0.6666666666666666
6089297724ac2d65e8da6a52,2465,4,31,160,0,33,2465-31,true,0,3,160,1,3,1
6089297724ac2d65e8da6a53,1204,4,31,491,0,33,1204-31,false,0,3,491,1,3,1
6089297724ac2d65e8da6a54,1522,5,32,171,0,33,1522-32,true,0,2,171,1,2,1
6089297724ac2d65e8da6a55,2214,3,30,531,0,33,2214-30,false,0,4,531,1,4,1
6089297724ac2d65e8da6a56,2034,2,29,1259,0,33,2034-29,true,0,5,1259,1,5,1
6089297724ac2d65e8da6a57,2515,5,32,276,1,33,2515-32,false,0,2,345,0.5555555555555556,2,0.5
6089297724ac2d65e8da6a58,862,4,33,70,0,33,862-33,true,0,1,70,1,1,1
6089297724ac2d65e8da6a59,1341,4,32,129,0,33,1341-32,true,0,2,129,1,2,1
6089297724ac2d65e8da6a5a,1792,5,33,254,2,33,1792-33,true,0,1,254,0.4618181818181818,1,0.3333333333333333
6089297724ac2d65e8da6a5b,2489,4,33,162,1,33,2489-33,false,0,1,181,0.5276967930029155,2,0.6666666666666666
6089297724ac2d65e8da6a5c,671,3,32,69,0,33,671-32,true,0,2,69,1,2,1
6089297724ac2d65e8da6a5d,1164,4,33,479,0,33,1164-33,true,0,1,479,1,1,1
6089297724ac2d65e8da6a5e,2359,2,31,91,0,33,2359-31,true,0,3,91,1,3,1
6089297724ac2d65e8da6a5f,1725,1,33,62,0,33,1725-33,true,0,1,62,1,1,1
6089297724ac2d65e8da6a60,401,2,33,150,0,33,401-33,true,0,1,150,1,1,1
6089297724ac2d65e8da6a61,541,2,32,230,0,33,541-32,true,0,2,230,1,2,1
6089297724ac2d65e8da6a62,2054,2,33,63,0,33,2054-33,true,0,1,63,1,1,1
6089297724ac2d65e8da6a63,1953,5,27,1387,0,34,1953-27,false,0,8,1387,1,8,1
6089297724ac2d65e8da6a64,1734,6,32,103,0,34,1734-32,true,0,3,103,1,3,1
6089297724ac2d65e8da6a65,1936,4,30,487,0,34,1936-30,true,0,5,487,1,5,1
6089297724ac2d65e8da6a66,2449,5,31,225,0,34,2449-31,true,0,4,225,1,4,1
6089297724ac2d65e8da6a67,748,3,33,530,1,34,748-33,false,0,2,530,0.594170403587444,2,0.6666666666666666
6089297724ac2d65e8da6a68,949,6,33,80,0,34,949-33,true,0,2,80,1,2,1
6089297724ac2d65e8da6a69,1628,7,34,232,1,34,1628-34,true,0,1,531,0.6959370904325033,4,0.8
6089297724ac2d65e8da6a6a,1842,4,31,189,1,34,1842-31,true,0,4,675,0.78125,4,0.5
6089297724ac2d65e8da6a6b,2398,4,32,1894,0,34,2398-32,false,0,3,1894,1,3,1
6089297724ac2d65e8da6a6c,2137,3,33,162,1,34,2137-33,true,0,2,162,0.6090225563909775,2,0.6666666666666666
6089297724ac2d65e8da6a6d,2307,4,32,451,0,34,2307-32,false,0,3,451,1,3,1
6089297724ac2d65e8da6a6e,865,5,33,487,0,34,865-33,false,0,2,487,1,2,1
6089297724ac2d65e8da6a6f,2074,3,33,117,0,34,2074-33,true,0,2,117,1,2,1
6089297724ac2d65e8da6a70,1161,4,32,470,0,34,1161-32,true,0,3,470,1,3,1
6089297724ac2d65e8da6a71,380,2,31,126,0,34,380-31,true,0,4,126,1,4,1
6089297724ac2d65e8da6a72,1339,4,34,163,1,34,1339-34,true,0,1,693,0.8095794392523364,6,0.8571428571428571
6089297724ac2d65e8da6a73,2626,5,34,101,1,34,2626-34,true,0,1,4572,0.9783864754975391,8,0.8888888888888888
