"_id",trunkId,loadedFor,startIteration,wtCost,generation,endIteration,key,isLeaf,totalBranches,time,maxCost,costProb,maxTime,timeProb
608935684461b40390b5bc01,6162,6,31,285,0,33,6162-31,false,0,3,285,1,3,1
608935684461b40390b5bc02,7776,7,33,192,1,33,7776-33,true,0,1,215,0.5282555282555282,4,0.8
608935684461b40390b5bc03,326,6,32,100,0,33,326-32,true,0,2,100,1,2,1
608935684461b40390b5bc04,616,7,33,75,1,33,616-33,true,0,1,170,0.6938775510204082,3,0.75
608935684461b40390b5bc05,1343,4,33,622,0,33,1343-33,false,0,1,622,1,1,1
608935684461b40390b5bc06,5725,3,30,705,0,33,5725-30,false,0,4,705,1,4,1
608935684461b40390b5bc07,7900,6,32,104,0,33,7900-32,true,0,2,104,1,2,1
608935684461b40390b5bc08,7925,5,31,259,0,33,7925-31,true,0,3,259,1,3,1
608935684461b40390b5bc09,2307,2,30,312,0,33,2307-30,true,0,4,312,1,4,1
608935684461b40390b5bc0a,866,6,33,120,0,33,866-33,true,0,1,120,1,1,1
608935684461b40390b5bc0b,7721,5,33,115,0,33,7721-33,true,0,1,115,1,1,1
608935684461b40390b5bc0c,1217,4,33,102,0,33,1217-33,true,0,1,102,1,1,1
608935684461b40390b5bc0d,5332,2,33,61,0,33,5332-33,false,0,1,61,1,1,1
608935684461b40390b5bc0e,6979,5,33,60,0,33,6979-33,true,0,1,60,1,1,1
608935684461b40390b5bc0f,4788,4,33,65,0,33,4788-33,true,0,1,65,1,1,1
608935684461b40390b5bc10,5419,4,33,100,0,33,5419-33,true,0,1,100,1,1,1
608935684461b40390b5bc11,6651,3,33,79,1,33,6651-33,true,0,1,175,0.6889763779527559,2,0.6666666666666666
608935684461b40390b5bc12,5903,2,33,109,0,33,5903-33,true,0,1,109,1,1,1
608935684461b40390b5bc13,7063,4,29,461,0,34,7063-29,true,0,6,461,1,6,1
608935684461b40390b5bc14,6380,2,34,479,0,34,6380-34,true,0,1,479,1,1,1
608935684461b40390b5bc15,7459,6,34,65,0,34,7459-34,true,0,1,65,1,1,1
608935684461b40390b5bc16,6653,9,34,360,0,34,6653-34,true,0,1,360,1,1,1
608935684461b40390b5bc17,2071,3,29,331,0,34,2071-29,false,0,6,331,1,6,1
