linkId,maxDist,medianDist,maxSimDist,medianSimDist,sumCostOfTrees,sumOfOwnCost,upTo90Count,upTo100Count
2041,766,482,1465,641,5509,716,4,6
2040,411,153,2655,1614,12338,5247,4,5
2039,1211,742,3171,1562,22749,0,5,11
2456,742,466,3307,2266,8633,1591,4,6
1642,138,132,2723,1036,7565,658,1,3
1229,674,389,3213,1667,7619,3649,3,8
1228,674,389,3368,1793,7619,1419,3,8
1051,277,206,1687,961,3520,0,1,4
812,877,666,3074,1752,5465,463,15,21
884,0,0,0,0,4281,0,1,1
883,0,0,0,0,4281,0,1,1
882,255,255,2213,2213,5672,0,1,2
670,646,255,1560,1229,6970,0,1,4
2681,646,255,3076,1859,4773,2687,1,4
2680,337,235,2798,1595,4604,1523,2,4
2679,428,255,2975,2311,4802,909,3,5
3006,1317,559,2163,1673,10974,0,5,8
804,1385,705,3277,2007,9724,1619,6,14
2356,690,391,3402,2276,7939,2631,2,5
114,735,359,3381,1979,18391,0,3,8
113,735,359,2963,2003,18391,0,3,8
112,796,448,3485,1877,23520,14,3,10
1798,491,393,3172,1435,14712,1227,3,8
1797,491,408,3077,1866,7562,242,6,8
1796,407,205,2826,1484,5357,185,6,7
4818,794,373,2286,1941,3498,0,3,4
368,1597,940,1798,1137,15898,3653,14,24
933,332,280,3023,1377,5086,0,9,13
4126,307,163,2401,1921,3765,0,8,10
2934,327,242,2693,1904,4083,688,10,12
13,0,0,0,0,1663,1174,1,1
25,179,166,3609,1972,2642,232,3,4
787,1100,950,3804,2011,25051,1746,7,14
2687,1100,674,2808,1883,8604,483,9,13
2686,1050,626,3683,2198,5837,149,9,11
2965,1137,788,2839,2054,12233,654,11,16
4835,368,258,2744,1408,2022,0,3,5
4833,368,85,3612,2484,6304,0,2,3
4832,368,85,2224,395,6304,0,2,3
1936,573,478,2133,1287,2248,582,4,6
1935,164,81,1716,857,1216,73,2,3
1934,157,157,2022,2022,2273,856,1,2
2721,710,542,2816,2055,3096,94,9,12
2720,547,344,3493,2335,2802,668,8,10
1206,341,253,2245,1541,1041,200,7,8
4016,672,546,2670,2212,1172,0,8,9
2732,672,546,2401,2049,652,0,6,6
2731,672,546,2312,1519,652,0,6,6
309,65,65,2192,1297,18807,11304,3,3
308,415,238,3611,2095,18807,6315,3,6
3046,415,238,2828,1830,18807,0,3,6
307,415,238,1741,868,18807,0,3,6
304,415,238,3004,2353,18807,0,3,6
727,793,368,2694,2327,15666,614,3,7
1425,501,299,3118,2126,3662,326,2,4
5028,483,205,2857,2011,5656,0,4,5
1664,344,291,3701,2182,6779,1288,5,6
1693,951,717,2821,1764,5911,339,4,7
2705,1031,443,2440,1655,5849,472,5,8
396,0,0,0,0,1340,520,1,1
728,69,69,407,407,4083,2704,2,2
3618,69,69,3026,3026,4083,0,2,2
3617,69,69,2116,2116,4051,0,2,2
1323,761,494,3003,2227,4628,0,7,11
1744,761,551,3107,2027,3748,0,6,9
1743,761,551,2883,1552,13371,0,5,11
1596,753,584,3000,1668,15114,12569,3,9
5080,69,69,2566,2566,937,0,2,2
5001,69,69,2007,2007,937,0,2,2
2952,69,69,1914,1914,937,0,2,2
2951,238,238,3453,1664,999,0,2,3
1132,637,202,1824,977,2551,0,5,5
4277,251,215,2788,2027,1048,0,3,3
1299,251,215,2334,1014,1048,0,3,3
1298,251,215,2880,1787,1048,0,3,3
1297,251,215,3148,2491,1048,0,3,3
580,0,0,0,0,124,0,1,1
2037,827,602,2901,1912,4420,0,6,7
2036,827,602,2740,1875,4420,48,6,7
5027,155,48,3369,1878,2626,0,3,3
3207,1314,738,2864,2073,16305,0,6,9
1190,1314,639,3326,1799,20391,6604,6,10
1189,581,323,3905,1798,9779,2804,4,8
2988,565,323,2690,2341,7467,0,4,6
219,956,565,3151,1611,7815,0,4,7
2854,1314,565,3420,1960,21271,3578,8,14
2862,1200,551,2734,1507,31929,0,5,10
2901,766,482,4236,2178,3715,621,4,6
1917,328,248,2021,71,7536,1166,2,3
2994,328,248,1945,1291,7188,0,2,3
2861,328,248,3470,2319,13284,3145,3,3
1817,156,156,887,887,3960,562,2,2
1816,156,156,2279,2279,3585,0,2,2
1815,718,418,2177,1304,6574,0,6,8
3012,607,392,3118,1703,9684,0,6,10
116,662,399,3645,2074,18938,9476,9,15
3043,718,399,2424,1599,3960,0,8,10
1821,662,471,3320,2090,6273,1264,9,13
1820,662,319,3566,2028,8327,744,9,11
2859,422,377,3288,1864,20414,0,2,6
122,707,422,3172,1726,9481,126,8,12
897,772,626,2610,1430,11665,506,6,9
2518,731,355,2508,1097,4123,43,5,6
295,1238,719,3032,1684,15688,0,3,9
294,1238,719,4074,1861,15913,5425,3,9
852,1147,502,2055,1784,16502,1002,3,8
5041,1004,461,2397,1661,14648,0,3,8
1520,1004,605,3841,2035,18038,5486,5,10
1976,286,86,3204,1736,1368,30,5,5
280,835,308,1942,1176,6170,416,4,7
520,679,384,2398,1487,14304,312,4,6
748,764,598,3041,2159,8301,2243,6,11
2458,767,505,3015,2471,4415,253,8,11
841,627,435,3305,2202,10105,5067,4,9
840,664,585,2281,1349,10622,899,4,9
839,627,415,2609,1546,9596,1960,3,6
1372,776,199,3235,1528,3170,430,4,5
5213,933,429,2523,1594,7370,0,7,8
2030,1239,700,3266,1782,17683,7008,8,13
1366,1394,926,3936,2350,9523,4052,9,15
298,1394,865,4086,2209,5065,627,9,14
297,1394,865,3662,2196,6068,673,9,14
4836,864,759,2696,1801,9842,0,1,4
408,436,311,1473,984,2667,0,4,6
407,375,311,3546,1395,3624,2229,4,6
406,799,344,2855,2183,4456,0,4,9
1801,1233,411,3701,1923,4849,1058,7,12
2824,370,199,2703,1992,29684,20512,3,6
320,623,503,2117,1138,1219,300,3,4
292,1004,502,3422,2760,15552,1693,2,8
1599,1004,461,3733,2093,13625,999,3,8
339,1147,619,3531,2196,5226,154,7,8
303,919,759,2464,936,21114,0,3,7
300,767,694,2821,1476,21147,0,3,8
142,1147,767,3895,1928,39881,0,4,11
141,1147,709,3651,1820,39956,0,4,12
140,981,588,2286,1687,36768,0,5,12
139,981,588,4190,2554,36307,0,5,12
138,1181,759,3872,2581,34638,3,8,19
4569,976,808,2988,1552,24837,0,5,11
5306,976,834,2929,1766,19019,0,5,13
849,976,834,3242,2014,20833,8968,6,13
1326,976,834,2837,1499,17184,0,5,10
1325,976,834,2843,2368,13306,0,5,10
1322,913,822,3061,1473,6519,1,4,10
1321,1140,678,3501,2028,6182,0,3,9
1320,1140,678,2884,1541,6118,0,3,9
1317,1140,711,3231,1682,8495,2,9,19
3026,1186,781,2132,1772,28110,0,11,20
1027,1186,781,3074,1794,28368,833,12,21
3064,1168,752,3243,2046,24413,0,4,12
1375,1168,752,2262,1228,23704,0,4,12
1374,1168,752,2963,1881,23704,0,4,12
1373,1168,752,3654,2121,16923,2164,5,13
1357,913,737,2285,1430,14984,1808,5,11
1992,1897,1897,2253,2253,5766,1788,1,2
4187,1897,1897,2799,2799,5703,0,1,2
1991,1897,1887,3843,3159,9539,1516,1,3
579,1897,1897,416,416,1145,167,2,2
357,786,379,3289,2601,4009,621,6,9
356,740,689,3250,2014,6088,232,13,18
355,706,689,3403,1971,2453,187,7,8
354,689,334,1277,952,684,57,4,4
1921,419,148,2787,1405,2144,683,4,5
174,1087,674,1064,634,5058,1079,15,22
2788,397,311,3098,1386,38463,16982,2,4
563,521,342,2753,1718,45326,12318,3,6
562,521,342,3212,1361,42008,5023,3,7
1158,759,274,3877,1986,7069,8,8,13
3,988,521,3435,2025,12970,0,7,14
2962,988,545,2863,1747,9505,0,4,8
2961,988,545,3273,2416,8970,3,4,10
1244,870,431,3809,2484,15971,4883,3,13
2355,690,216,1964,1547,6617,2133,3,5
2354,292,108,2358,1344,4154,709,3,4
2353,288,229,3424,2169,4319,1012,4,5
596,336,229,3032,1310,3717,1686,4,6
2449,400,270,2744,2602,1746,335,3,6
2448,355,245,2647,1787,2312,175,4,6
1598,706,433,2262,1310,4774,751,7,9
2464,890,539,3887,2070,8805,1730,9,15
1209,381,288,2255,1896,3405,773,7,9
1208,621,364,2498,1601,2552,0,6,8
1207,621,364,2131,1320,2077,173,5,7
2463,376,294,3008,2242,3877,108,6,9
165,498,278,3021,1788,6811,1162,3,7
4827,744,436,3444,2220,9003,0,9,15
2764,561,292,3858,2248,7425,0,10,14
415,514,285,2721,1819,4303,1357,5,9
4826,712,405,2368,1458,7564,0,7,12
2288,1144,620,3420,1543,9432,897,11,19
1665,403,291,1919,1278,7217,215,7,8
5025,660,384,3423,1939,9789,0,7,10
2745,1700,1119,2607,1792,36052,0,11,15
2744,1700,1119,3221,1895,45925,3532,11,16
953,1700,1119,3560,2149,45169,12531,9,14
2199,384,190,3199,1677,5600,437,4,7
2198,384,119,2616,1495,4812,166,3,4
2197,384,75,1805,1412,1583,35,3,3
1689,764,398,2853,1793,5062,565,7,12
1585,817,551,2897,2217,5194,484,8,13
735,383,138,1729,816,2270,0,3,4
4234,383,138,2642,2021,1993,0,3,4
4125,487,378,3062,2089,5603,0,6,9
4124,487,378,2947,2109,5603,0,6,9
2667,675,405,3067,1744,7181,4225,7,12
2665,618,382,3221,1800,7025,0,10,16
2664,618,382,3059,1656,7025,0,10,16
2661,618,418,3004,2163,6908,0,9,16
1742,884,513,3239,1944,4984,0,10,16
1741,1001,663,3294,2018,7435,1078,13,19
1808,390,235,3664,1319,4109,1226,5,8
2122,958,544,3408,1877,4418,1853,4,10
1806,784,337,2688,1453,3561,1280,4,6
2121,440,238,2818,1902,3545,420,3,8
2560,612,413,2777,1845,4525,440,6,8
2755,464,265,3499,2165,3541,0,5,9
195,823,677,3461,2087,4100,0,12,17
1004,823,597,2725,1443,4702,0,7,17
2982,633,360,3723,2115,1525,0,6,9
2515,701,484,3175,2182,7164,3323,9,19
374,1031,717,2342,2037,7555,1695,5,8
2759,997,535,2544,2149,2674,689,6,10
2984,245,160,2429,1669,1980,0,4,5
534,303,160,3630,2594,2598,724,4,6
399,259,156,3230,2556,4222,2374,4,6
533,194,87,3763,2353,2991,309,3,4
3355,245,98,3002,1254,1837,0,3,4
1901,203,98,2018,1183,1393,690,3,4
4276,0,0,0,0,178,0,1,1
4259,1360,693,3787,2213,10250,0,6,9
3656,709,482,2839,1449,6418,0,4,6
779,1265,693,2969,1686,101682,1960,5,7
2987,412,260,2622,1306,4895,0,2,5
3011,412,260,2677,1196,4895,0,2,5
3009,412,260,2603,1727,4895,0,2,5
2879,1385,590,3970,2077,6000,0,8,17
865,197,136,4181,2487,4396,1643,2,4
864,625,275,3028,1722,4915,2021,4,10
2350,421,270,3279,2100,3574,150,3,6
998,328,198,1825,418,12282,9370,1,3
3143,342,209,3430,2086,12356,0,2,4
3139,342,209,1625,936,12356,0,2,4
1017,478,302,2441,1827,13972,3815,2,5
2492,740,399,3912,2397,5289,1203,5,10
4778,535,344,2202,1457,5235,0,5,8
2491,535,344,2528,1375,5235,0,5,8
2490,794,553,3173,1816,7528,0,4,14
556,794,390,3897,2147,7299,1179,8,12
555,794,441,3002,2039,5747,227,8,10
767,986,548,3682,2192,1395,0,8,9
765,893,605,2762,1640,11008,699,9,13
1794,538,230,2703,1957,579,101,3,4
1793,289,149,3751,1761,740,76,4,5
1494,236,119,1746,806,935,330,2,4
1495,168,81,2196,2141,895,208,3,4
1792,289,149,2213,1080,1044,191,5,6
57,475,285,2788,1744,8249,929,6,9
118,731,416,3368,2013,59211,21667,6,10
379,384,242,3955,2134,7710,740,5,6
3970,617,341,2928,1728,8138,0,6,12
625,496,266,2224,1344,6742,3273,2,6
86,496,266,2171,1748,6802,0,2,5
85,442,288,3097,1584,2923,0,2,5
845,0,0,0,0,7869,6575,1,1
844,493,493,1122,1122,33286,0,2,2
1259,493,328,2501,1227,4136,2176,3,4
2359,960,614,3370,1770,5541,370,7,11
1946,1137,950,2990,1680,5208,267,5,9
1945,1137,950,2093,1206,3310,210,6,9
1961,362,139,1416,1219,2281,494,4,4
2183,564,303,2023,666,2706,1295,3,6
4623,564,303,3282,2165,2109,0,2,6
2182,1262,717,3478,1971,5101,644,5,8
3572,543,349,2786,1083,7130,0,4,5
908,2065,967,3324,1961,37680,18993,6,12
1787,374,231,2818,1239,3027,161,4,5
2459,595,400,2704,1879,8900,931,7,10
707,572,464,2923,1832,9527,0,4,7
706,633,464,2796,1677,9902,14,5,8
705,633,464,4118,2548,8558,0,5,7
704,670,281,3205,2448,7952,1135,5,8
19,769,277,2975,2002,3264,451,5,8
701,934,526,3604,1886,7837,4609,8,15
5284,934,464,3343,2255,9316,0,8,12
501,560,476,3730,1907,2944,136,8,10
5285,561,476,4074,2448,2748,0,8,9
1262,645,508,2225,1555,4868,0,8,9
1261,926,508,2497,1787,5191,131,9,11
2977,606,208,3424,1775,5800,1057,3,5
1268,356,190,2225,1664,6660,2156,1,4
1267,331,190,1610,1122,5223,2169,2,4
4105,137,137,947,947,997,0,2,2
3000,399,251,2600,2075,5794,0,5,6
898,1317,853,3519,2952,8262,204,9,13
1523,810,556,3144,1420,8543,0,7,10
2205,761,416,2827,1583,11643,311,5,7
293,1238,719,2743,1683,11357,2592,4,10
743,1238,719,2749,1741,7724,135,5,7
299,697,447,2927,1905,4339,994,5,7
1340,719,273,2718,1757,5117,232,5,7
1339,642,482,3481,2744,2203,683,3,5
1338,647,442,2401,1539,2072,533,4,6
3189,647,389,2891,1670,4260,0,6,10
2571,716,410,2863,2044,5178,663,6,12
14,1321,813,2533,1266,13683,743,5,11
801,874,633,3094,1751,9450,640,6,7
5414,549,449,3517,2151,2564,0,6,7
290,606,463,3563,1860,3045,241,8,10
5412,913,458,2686,1523,3311,0,6,8
3023,913,666,3759,2215,16159,0,5,10
2528,649,423,3147,1962,6130,552,6,9
4186,111,111,776,776,13469,0,2,2
1243,723,446,3358,2024,10329,0,2,13
498,948,656,3197,1891,11453,3932,7,17
497,965,578,4130,2199,10477,0,8,15
4,833,545,1755,828,6500,0,3,5
496,965,546,2344,1501,10952,1,9,16
1734,1004,605,2329,1652,11807,2772,3,8
1735,730,164,2139,1442,5191,75,3,4
1736,982,730,3600,3567,626,119,3,3
595,385,229,3227,1954,2150,61,7,8
3304,288,229,1703,1261,2029,0,5,5
2352,460,333,3226,1550,2294,199,5,7
2351,518,378,3673,1815,2953,228,8,9
2349,587,313,2679,1761,2417,207,4,7
1526,348,295,2851,1248,3980,341,5,7
732,876,597,2978,1844,5010,0,7,13
729,876,494,3296,2015,5924,48,7,15
2307,631,377,3072,2136,12822,4466,6,13
9,852,426,3331,1796,9405,0,9,16
4830,852,426,2744,1748,10808,0,11,18
4829,852,426,3292,2183,7029,0,11,17
530,986,482,2324,1353,9618,1686,18,25
1769,486,310,3502,2640,8849,0,5,11
1768,486,310,2201,1377,7843,0,4,10
1767,486,310,3273,1926,9887,280,4,11
177,462,303,2718,2693,1174,0,4,5
1410,817,501,4454,2921,6769,1339,8,13
197,1060,617,3758,2000,4002,105,10,13
196,423,330,2967,2050,2525,0,7,9
1003,755,498,3107,1880,6113,1,7,16
1002,441,167,2945,1721,7492,3279,5,8
4804,470,280,2174,1164,6464,0,3,5
198,981,515,2660,1110,6199,498,17,23
1411,817,499,3776,2766,4685,324,4,9
2261,873,431,3384,1762,2789,177,8,10
4727,695,450,3112,2541,8244,0,7,17
168,852,450,2043,1285,11635,1899,9,20
2398,1306,766,3291,1872,15094,57,9,14
3027,1239,504,2913,1960,12341,0,7,10
3655,680,680,2008,2008,1424,0,2,2
4497,1365,919,3430,2181,15635,0,6,15
3765,680,680,3146,3146,865,0,2,2
3141,1355,838,2922,1332,3280,0,3,4
806,1355,680,3704,2662,3455,197,4,5
4258,1155,470,2586,1608,9047,0,7,9
2105,1155,470,2715,1254,17503,0,8,10
2104,1204,709,3195,2099,31716,320,7,12
4096,280,231,1894,1398,1303,0,4,4
218,1683,919,2818,1845,13792,0,10,15
1161,954,526,3059,1960,19484,7994,9,17
5281,263,178,2100,1766,3735,0,3,4
1263,695,516,3197,2053,9977,2128,7,11
1341,206,161,2816,2014,4393,2762,2,4
2455,490,231,2810,1871,3281,0,5,8
977,231,63,900,559,1237,153,2,3
1236,938,399,3205,1976,22277,6856,2,6
730,351,174,2670,2451,3832,0,1,5
1584,523,332,3540,1368,3382,1184,1,5
2666,527,379,3800,2093,3901,630,9,14
561,803,432,3135,1791,3227,447,8,11
2531,1174,424,3518,1677,16928,554,3,5
2882,1238,342,4570,2758,6231,816,5,6
2881,1238,283,2708,1337,3528,517,7,12
626,478,216,2898,2262,3512,658,4,7
624,569,293,3325,1740,5740,163,4,7
239,1582,791,3142,1705,7938,921,10,15
5255,1249,777,2822,1981,4403,0,4,8
4921,1249,777,3374,1883,4581,0,5,9
4920,328,250,2439,1068,2340,0,5,6
1911,350,250,2097,1548,2668,1181,6,7
5147,1249,777,2451,1502,3621,0,5,8
922,1439,717,2868,1751,5365,446,7,12
2209,303,115,3253,1697,2439,508,2,3
2208,259,156,2311,1224,1753,920,2,4
2207,274,156,2440,2208,2315,464,4,5
2487,823,359,2782,1888,10490,3769,3,8
2486,823,544,2717,1783,7021,0,3,7
2485,1200,904,2954,1950,9891,2,6,12
2484,1185,412,2846,2012,10735,0,5,9
369,1597,940,2660,1556,13014,0,15,23
4817,1143,565,3254,2595,12695,0,9,12
1431,1147,735,2558,1762,6289,1505,4,9
3045,1147,735,2888,1934,5939,0,3,9
1432,627,367,2776,1539,8056,3423,3,8
1755,197,108,2336,1864,14224,3743,2,3
4508,108,108,1562,1562,4090,0,2,2
2308,294,139,2303,1516,5997,3695,5,6
2103,1155,648,2708,1817,22605,0,4,6
2102,1155,648,3096,1732,22605,0,4,6
3074,1155,736,3278,1670,19838,0,3,6
2373,1155,736,3721,1913,19838,0,3,6
2372,1155,736,4441,2056,20572,2043,3,6
2628,1155,736,2632,1610,14262,0,5,8
2627,1155,781,2752,2037,14912,0,6,9
2626,1428,920,2236,1453,9938,830,6,10
4027,1792,1091,3362,2275,11060,0,9,14
2558,1678,1220,3691,2047,9913,1403,12,19
5026,1198,466,2883,1673,22209,0,4,6
582,1155,660,3694,1995,20411,4867,9,14
2358,766,482,2749,1962,2152,61,3,5
1770,106,31,3054,1296,7352,1765,3,4
1766,484,345,3135,2445,10735,7120,4,8
2689,327,235,2359,1094,2914,545,4,4
2688,327,235,1997,1296,3226,442,3,4
786,1050,626,3157,1811,15314,1313,9,14
870,1045,951,3278,2069,7018,1117,8,12
869,1045,787,3201,1762,5642,1802,12,16
4116,834,456,2885,1758,10426,0,6,11
5395,1070,834,3200,2633,12304,0,9,17
5394,1091,834,3408,2052,5856,0,10,16
973,1091,834,3055,2096,6328,2002,10,17
4645,1091,649,3098,2303,5620,0,10,14
4639,1039,649,3051,2162,6091,0,6,7
189,1070,872,2989,1873,7369,0,9,12
3005,1306,630,3698,2033,9653,0,9,14
2955,1317,591,3017,1893,7268,244,13,18
2954,812,537,3303,1894,2018,785,11,15
2953,744,438,2797,1780,1313,206,6,8
3003,1306,681,3502,2189,7878,0,6,8
1521,361,260,3472,2312,11307,215,5,6
4800,447,292,3804,1817,5612,0,5,8
4799,1303,294,3493,2080,8646,0,9,13
411,1303,572,3447,1923,8256,944,7,10
410,1143,435,2222,1320,5089,341,5,6
519,679,384,2617,1353,7489,301,5,6
546,1239,792,2931,1908,15807,0,7,11
545,1239,792,2556,1528,12375,5,6,11
1242,473,213,2321,2253,8953,0,2,9
1008,255,174,2086,1276,2224,52,4,6
2754,689,336,3236,2113,3916,0,9,15
2807,817,608,2406,1485,6674,2081,12,20
4806,723,471,2652,1481,4785,0,6,13
4805,689,415,3266,2005,3303,0,9,14
89,789,572,2427,1933,6088,0,11,18
4790,705,413,3647,1841,4951,0,6,10
1281,84,84,636,636,906,53,2,2
2348,541,313,3298,1952,2908,671,5,7
5283,586,451,3736,2345,6085,0,8,10
842,972,618,3125,1856,21798,1329,6,9
949,412,231,2565,1610,3526,647,4,6
948,938,443,2908,1292,6260,3232,5,13
3313,463,384,3311,2257,4867,0,3,8
3312,463,384,1975,1369,4867,0,3,8
5151,372,236,3128,1868,2760,0,2,4
5150,372,236,1958,1102,2760,0,2,4
1076,654,312,3120,2026,5415,1762,6,9
4568,584,547,1990,1030,14158,0,2,5
1330,1155,879,3461,2296,19281,0,6,14
1329,1155,879,3495,2206,19308,0,6,15
1307,1155,913,3318,2124,16471,15,8,18
832,1106,831,3377,2299,19805,0,8,14
831,879,351,2831,2301,12189,0,3,6
1607,163,71,2884,1565,1032,251,4,4
1395,269,220,2475,1980,3115,3,8,10
1608,327,242,3543,1941,1824,27,8,9
1891,610,317,3681,2149,5838,1460,7,10
418,1092,525,3574,1807,3243,0,6,9
5299,1092,489,4042,2613,5302,0,6,8
1096,1092,467,2794,1741,5948,408,9,12
2400,1238,744,2929,2022,20940,4925,5,8
4287,1306,681,2563,1892,19376,0,7,12
4592,1238,539,2688,1672,9568,0,7,10
668,424,199,2018,1475,3245,759,2,3
667,595,528,2209,1135,8426,1625,4,5
1277,254,199,2348,1262,4556,0,4,4
1276,391,202,1857,1631,5034,683,5,5
784,595,527,2010,1335,8633,1417,5,7
622,753,518,3333,1825,2681,0,5,13
862,598,500,2564,1813,15935,0,3,7
3048,188,188,240,240,1290,0,1,2
2516,690,400,2648,2031,17291,260,3,8
2267,753,480,2373,1554,16204,1283,3,9
2266,598,352,1576,1229,765,78,3,4
332,613,385,2790,1821,8193,250,7,11
1160,954,560,2199,1528,17993,2554,6,10
554,712,435,4358,2176,1789,69,8,9
553,499,297,2372,1063,2862,791,2,5
1904,1582,883,3661,2638,4880,921,8,11
2433,439,295,2691,2231,1559,374,4,7
1433,610,462,2944,1363,8584,2003,4,10
2409,519,332,3056,1740,5720,604,4,7
2408,494,332,2076,1450,10700,621,4,7
5233,390,238,1563,1281,941,0,5,5
4982,390,238,3172,2488,941,0,5,5
4994,390,238,2652,1802,941,0,5,5
1725,390,238,3638,2853,735,326,4,5
5007,485,238,3335,1681,815,0,4,5
5005,485,238,3157,2898,815,0,4,5
1315,819,725,4151,2744,2168,310,9,10
2263,557,330,2815,1599,3564,366,8,10
401,753,268,3473,2010,3540,526,3,8
400,228,192,1947,1656,3238,1025,2,4
2282,377,254,2940,1832,2284,927,4,7
505,1475,839,3869,2660,28600,19965,8,14
504,1475,1003,2782,1752,28758,3007,10,16
3615,510,509,2941,1702,1523,0,2,3
4621,510,509,3255,1695,1358,0,2,3
2177,924,476,2200,1713,8493,774,3,5
1430,1538,950,1918,1253,10079,1831,6,11
305,1321,735,2920,2340,7276,0,6,9
2617,436,120,3382,1634,4700,0,3,5
2616,436,120,1658,1248,4700,0,3,5
2615,436,120,2579,1550,4700,0,3,5
119,731,520,3273,1973,64422,3,5,9
3297,1070,594,2710,1645,16740,0,9,11
4649,670,347,1960,604,17832,0,2,3
214,2165,1138,1423,1217,73554,534,4,5
837,742,585,3048,1984,6085,0,2,6
5154,331,190,2920,2065,5124,0,2,4
5153,331,190,2418,1419,5124,0,2,4
5152,331,190,2952,1389,4416,0,2,4
3118,1010,757,2783,1492,7478,0,5,11
1926,1010,614,3557,2042,7670,2583,6,14
1925,890,482,3287,2067,6373,427,8,14
1924,890,482,3290,2109,8097,461,10,14
403,753,508,3039,1919,7422,1392,4,12
1379,743,390,2212,1489,2339,53,7,9
1378,331,131,1648,1088,892,12,4,4
1380,496,309,3388,3199,2056,165,5,7
4488,1187,833,2389,1464,8785,0,13,17
4640,1485,926,3514,2178,9646,0,11,16
1661,1186,951,3314,1999,5791,84,9,11
2159,0,0,0,0,3637,1838,1,1
939,138,138,1426,1426,4039,854,1,2
24,138,138,3071,3071,4039,0,1,2
23,138,138,2724,2724,4039,0,1,2
22,356,138,2798,916,3809,393,2,3
3020,291,185,2725,1326,2626,0,2,3
1678,611,330,4043,1569,2890,260,4,5
2291,727,418,3355,1819,10380,288,8,12
2253,702,463,2624,1827,9935,3052,4,8
2252,402,263,3059,2398,11987,8042,4,8
2527,649,378,2545,1707,7906,609,5,7
2526,606,246,2676,1839,6140,426,4,6
2525,606,490,2604,1323,5447,1481,7,11
5378,344,293,3121,1916,7329,0,3,4
129,649,409,3071,1947,12199,0,5,7
128,649,409,4207,2820,12471,71,5,8
2830,649,409,2460,1652,12739,310,6,9
2829,637,344,2913,1794,5624,1307,5,6
18,691,338,3572,1692,2232,41,9,10
915,566,452,3132,2305,2862,76,5,7
684,721,378,3748,2382,7695,3221,4,10
8,461,307,3350,2285,12719,3950,7,12
1316,819,725,2718,1791,4772,726,10,12
1095,1092,467,3180,1747,4369,618,10,13
2340,979,648,2645,1810,8341,0,9,17
2339,979,648,2693,1799,9091,77,10,18
875,948,656,3140,2291,14069,0,4,15
872,948,656,3152,2278,12507,0,4,16
1085,791,515,3643,2291,9113,3852,9,15
4561,792,569,2923,1560,3388,0,6,8
4779,912,524,3186,1961,2803,0,9,12
21,426,300,3277,2369,4263,0,4,13
20,426,300,2827,1984,4263,158,4,13
373,395,183,3821,1806,2056,686,3,4
5215,0,0,0,0,1796,0,1,1
4798,1207,515,2662,1221,6406,0,5,8
207,355,261,3247,1278,2426,0,2,4
664,212,138,2978,1372,7017,1049,1,5
663,205,197,2740,2270,6956,0,1,4
662,205,197,3404,1463,2858,0,1,4
4618,423,285,3531,1495,11473,0,4,5
1967,1045,839,1005,588,3474,290,3,4
2746,0,0,0,0,846,699,1,1
2743,0,0,0,0,846,0,1,1
2742,0,0,0,0,846,3,1,1
4575,415,185,2651,1894,2417,0,5,7
1021,790,396,2393,1346,4713,0,6,10
1081,415,185,3762,1664,1671,36,5,5
2271,535,303,2566,391,2746,307,3,6
2314,82,33,1874,1325,9090,8741,2,3
3277,82,33,1818,1460,6663,0,1,3
685,625,505,1981,1754,4698,0,2,4
2909,457,112,2730,1973,7928,12,2,5
5155,642,228,3350,1282,8367,0,2,5
2914,642,228,3649,2288,8367,0,2,5
2913,642,243,2484,1665,9121,3966,3,6
2912,456,187,3580,1765,8927,0,2,5
5144,0,0,0,0,2056,0,1,1
4736,0,0,0,0,2056,0,1,1
4735,0,0,0,0,2056,0,1,1
3042,0,0,0,0,2056,0,1,1
2761,535,386,2489,1702,2370,465,4,6
108,535,411,3140,2075,1838,198,4,6
2760,535,411,3493,1645,2119,469,4,7
158,1005,538,2921,1721,6940,386,11,17
402,753,331,2991,1756,1973,277,7,8
2289,749,496,3052,2009,4367,0,7,12
4825,749,496,3392,2505,3846,0,7,11
814,1091,713,2663,1882,6822,389,15,18
855,913,735,2360,1994,14281,0,5,7
854,913,735,2914,1912,14281,0,5,7
853,913,735,2193,1621,14281,638,5,7
2634,1076,458,3511,1596,2426,316,6,9
857,874,672,3236,2494,11161,4807,7,13
5291,771,560,2172,1488,1650,0,4,6
1428,1147,759,2886,1769,18515,2398,8,16
5413,976,712,3870,2183,15707,0,5,10
1588,913,691,2967,1869,10971,770,7,13
1385,233,141,3602,1613,1872,211,6,8
1386,343,192,2994,1725,2928,142,10,13
4828,986,503,3508,1982,7532,0,11,19
1275,1038,726,3872,1730,6578,101,7,8
3775,0,0,0,0,961,0,1,1
3773,0,0,0,0,961,0,1,1
1701,0,0,0,0,961,182,1,1
1900,586,274,2381,1032,4092,0,4,6
1899,586,274,2606,1462,4092,0,4,6
1894,249,146,1972,994,2042,663,2,4
1898,146,121,1281,1177,995,178,3,3
493,0,0,0,0,6068,2461,1,1
492,476,230,3299,2362,22540,0,3,6
491,476,251,2204,1544,19038,1009,3,7
83,1075,536,3006,1906,6938,0,2,7
1022,478,257,2243,1461,3118,0,4,5
99,602,236,2316,1495,3904,1298,4,6
1254,0,0,0,0,7471,7,1,1
4255,0,0,0,0,7471,0,1,1
4481,174,174,1494,1494,7509,0,1,2
641,187,112,1802,1464,3042,0,2,3
640,396,214,2751,1884,3122,133,3,4
