trunkId, iteration, wTCost, branchesCount, splits, costOfThisIterOnly, loadedFor, avgK
821,293,0,2,0,0,3,1
848,293,0,2,0,0,3,1
851,293,12,3,0,12,3,1
910,293,0,2,0,0,3,1
981,293,0,3,1,0,3,1.5
1246,293,401,19,2,56,3,1.11764705882353
1034,293,0,2,0,0,3,1
1040,293,179,6,0,12,3,1
1097,293,67,7,1,17,3,1.16666666666667
1125,293,0,2,0,0,3,1
1128,293,21,3,0,7,3,1
1137,293,0,2,0,0,3,1
1148,293,0,2,0,0,3,1
1165,293,0,2,0,0,3,1
1172,293,0,2,0,0,3,1
1174,293,0,6,0,0,3,1
1188,293,92,4,0,19,3,1
1211,293,0,2,0,0,3,1
1213,293,0,3,0,0,3,1
1229,293,0,2,0,0,3,1
838,293,22,5,0,0,2,1
2925,293,86,2,0,7,3,1
2762,293,107,2,0,29,2,1
167,293,22,5,0,22,1,1
856,293,5,2,0,0,1,1
2823,293,19,2,0,19,1,1
1781,294,0,3,1,0,294,1.5
1869,294,0,2,0,0,294,1
1907,294,0,2,0,0,294,1
2026,294,0,2,0,0,294,1
2028,294,0,5,0,0,294,1
2067,294,0,2,0,0,294,1
2079,294,0,3,0,0,294,1
2113,294,0,2,0,0,294,1
2178,294,0,2,0,0,294,1
2227,294,0,3,0,0,294,1
2247,294,0,3,0,0,294,1
2255,294,0,5,0,0,294,1
2345,294,0,2,0,0,294,1
1452,294,0,44,4,0,125,1.1
1394,294,0,6,1,0,125,1.2
75,294,0,2,0,0,125,1
205,294,0,3,0,0,125,1
206,294,0,2,0,0,125,1
223,294,0,2,0,0,125,1
241,294,0,3,1,0,125,1.5
268,294,0,4,0,0,125,1
1351,294,0,11,1,0,125,1.1
464,294,0,5,1,0,125,1.25
500,294,0,2,0,0,125,1
510,294,0,2,0,0,125,1
581,294,0,4,1,0,125,1.33333333333333
590,294,0,3,0,0,125,1
604,294,0,2,0,0,125,1
1487,294,0,4,0,0,125,1
1382,294,0,2,0,0,125,1
1400,294,0,2,0,0,125,1
1463,294,0,2,0,0,125,1
1508,294,0,3,0,0,125,1
1534,294,0,4,0,0,125,1
1542,294,0,2,0,0,125,1
1554,294,0,2,0,0,125,1
1561,294,0,2,0,0,125,1
1613,294,0,2,0,0,125,1
1624,294,0,4,0,0,125,1
1644,294,0,4,0,0,125,1
1696,294,0,2,0,0,125,1
1707,294,0,3,1,0,125,1.5
1714,294,0,2,0,0,125,1
1716,294,0,2,0,0,125,1
1718,294,0,3,0,0,125,1
1966,294,4867,2,0,48,80,1
2059,294,3446,5,0,0,76,1
0,294,10634,5,0,67,73,1
551,294,414,4,0,15,12,1
481,294,105,3,0,7,10,1
2054,294,103,12,1,7,9,1.09090909090909
97,294,69,12,1,0,5,1.09090909090909
2958,294,16,4,0,8,5,1
1726,294,44,14,2,0,5,1.16666666666667
2374,294,0,2,0,0,5,1
2383,294,21,7,1,0,5,1.16666666666667
2386,294,0,2,0,0,5,1
2394,294,138,9,0,51,5,1
2414,294,0,4,0,0,5,1
2470,294,0,6,0,0,5,1
2473,294,0,2,0,0,5,1
2511,294,0,13,2,0,5,1.18181818181818
2517,294,120,3,0,55,5,1
2559,294,17,10,0,14,5,1
2579,294,7,3,0,0,5,1
2583,294,60,6,0,9,5,1
2657,294,26,2,0,13,5,1
2672,294,0,2,0,0,5,1
2674,294,66,4,1,29,5,1.33333333333333
2676,294,50,9,0,35,5,1
2704,294,8,5,2,0,5,1.66666666666667
2711,294,0,2,0,0,5,1
185,294,111,4,0,45,3,1
835,294,0,19,3,0,4,1.1875
2741,294,0,2,0,0,5,1
2783,294,0,2,0,0,5,1
2808,294,0,3,0,0,5,1
2814,294,0,2,0,0,5,1
2816,294,0,4,1,0,5,1.33333333333333
2835,294,28,4,0,0,5,1
2878,294,29,4,1,20,5,1.33333333333333
2896,294,0,2,0,0,5,1
2956,294,6,2,0,6,5,1
2762,294,124,2,0,17,3,1
676,294,0,4,0,0,4,1
673,294,93,15,3,59,3,1.25
810,294,0,2,0,0,4,1
821,294,0,2,0,0,4,1
848,294,0,6,0,0,4,1
851,294,24,3,0,12,4,1
910,294,0,2,0,0,4,1
981,294,0,3,1,0,4,1.5
1125,294,224,10,1,32,4,1.11111111111111
1034,294,0,2,0,0,4,1
1040,294,188,6,0,9,4,1
1097,294,75,7,1,8,4,1.16666666666667
1137,294,0,2,0,0,4,1
1148,294,0,2,0,0,4,1
1172,294,0,2,0,0,4,1
1174,294,0,6,0,0,4,1
1188,294,136,4,0,44,4,1
1211,294,0,2,0,0,4,1
1213,294,0,3,0,0,4,1
1246,294,227,8,0,18,4,1
1271,294,22,2,0,0,4,1
1571,294,78,2,0,49,4,1
2925,294,114,2,0,28,4,1
1607,294,12,4,0,2,2,1
2283,294,0,6,0,0,2,1
859,294,0,4,0,0,1,1
915,294,62,2,0,28,1,1
1781,295,0,3,1,0,295,1.5
1869,295,0,2,0,0,295,1
1907,295,0,2,0,0,295,1
2026,295,0,2,0,0,295,1
2028,295,0,5,0,0,295,1
2067,295,0,2,0,0,295,1
2079,295,0,3,0,0,295,1
2113,295,0,2,0,0,295,1
2178,295,0,2,0,0,295,1
2227,295,0,3,0,0,295,1
2247,295,0,3,0,0,295,1
2255,295,0,5,0,0,295,1
2345,295,0,2,0,0,295,1
1452,295,0,44,4,0,126,1.1
1394,295,0,6,1,0,126,1.2
75,295,0,2,0,0,126,1
205,295,0,3,0,0,126,1
206,295,0,2,0,0,126,1
223,295,0,2,0,0,126,1
241,295,0,3,1,0,126,1.5
268,295,0,4,0,0,126,1
1351,295,0,11,1,0,126,1.1
464,295,0,5,1,0,126,1.25
500,295,0,2,0,0,126,1
510,295,0,2,0,0,126,1
581,295,0,4,1,0,126,1.33333333333333
590,295,0,3,0,0,126,1
604,295,0,2,0,0,126,1
1487,295,0,4,0,0,126,1
1382,295,0,2,0,0,126,1
1400,295,0,2,0,0,126,1
1463,295,0,2,0,0,126,1
1508,295,0,3,0,0,126,1
1534,295,0,4,0,0,126,1
1542,295,0,2,0,0,126,1
1554,295,0,2,0,0,126,1
1561,295,0,2,0,0,126,1
1613,295,0,2,0,0,126,1
1624,295,0,4,0,0,126,1
1644,295,0,4,0,0,126,1
1696,295,0,2,0,0,126,1
1707,295,0,3,1,0,126,1.5
1714,295,0,2,0,0,126,1
1716,295,0,2,0,0,126,1
1718,295,0,3,0,0,126,1
1966,295,4915,2,0,48,81,1
0,295,10701,5,0,67,74,1
551,295,414,4,0,0,13,1
2054,295,103,12,1,0,10,1.09090909090909
1726,295,44,14,2,0,6,1.16666666666667
2374,295,0,2,0,0,6,1
2383,295,21,5,0,0,6,1
2386,295,0,2,0,0,6,1
2394,295,153,9,0,15,6,1
2414,295,0,4,0,0,6,1
2511,295,0,13,2,0,6,1.18181818181818
2517,295,137,3,0,17,6,1
2559,295,6,5,0,0,6,1
2579,295,7,3,0,0,6,1
2610,295,0,9,2,0,6,1.28571428571429
2629,295,72,6,0,0,6,1
2657,295,39,2,0,13,6,1
2672,295,0,2,0,0,6,1
2674,295,0,3,1,0,6,1.5
2676,295,0,4,0,0,6,1
2704,295,0,4,1,0,6,1.33333333333333
2711,295,0,2,0,0,6,1
185,295,111,4,0,0,4,1
835,295,0,19,3,0,5,1.1875
2741,295,0,2,0,0,6,1
2783,295,0,2,0,0,6,1
2808,295,0,3,0,0,6,1
2814,295,0,2,0,0,6,1
2816,295,0,4,1,0,6,1.33333333333333
2835,295,28,4,0,0,6,1
2878,295,34,4,1,5,6,1.33333333333333
2896,295,0,2,0,0,6,1
2956,295,8,2,0,2,6,1
2958,295,0,2,0,0,6,1
848,295,4,7,0,4,5,1
1258,295,68,2,0,68,4,1
676,295,0,4,0,0,5,1
673,295,93,11,2,0,4,1.22222222222222
791,295,2,4,0,0,5,1
810,295,0,2,0,0,5,1
821,295,0,2,0,0,5,1
851,295,24,2,0,0,5,1
910,295,0,2,0,0,5,1
981,295,0,3,1,0,5,1.5
1125,295,448,20,2,135,5,1.11111111111111
1034,295,0,4,0,0,5,1
1040,295,53,4,0,5,5,1
1097,295,83,7,1,8,5,1.16666666666667
1137,295,0,2,0,0,5,1
1148,295,0,2,0,0,5,1
1172,295,0,2,0,0,5,1
1174,295,0,6,0,0,5,1
1188,295,206,7,1,70,5,1.16666666666667
1211,295,0,2,0,0,5,1
1213,295,0,8,1,0,5,1.14285714285714
1246,295,157,2,0,0,5,1
1271,295,22,2,0,0,5,1
1571,295,105,2,0,27,5,1
2762,295,130,2,0,6,4,1
562,295,4,5,0,4,2,1
915,295,84,2,0,22,2,1
1198,295,0,6,0,0,2,1
621,295,77,2,0,32,1,1
2851,295,0,5,0,0,1,1
993,295,1,2,0,0,1,1
2151,295,55,3,0,33,1,1
1781,296,0,3,1,0,296,1.5
1869,296,0,2,0,0,296,1
1907,296,0,2,0,0,296,1
2026,296,0,2,0,0,296,1
2028,296,0,5,0,0,296,1
2067,296,0,2,0,0,296,1
2079,296,0,3,0,0,296,1
2113,296,0,2,0,0,296,1
2178,296,0,2,0,0,296,1
2227,296,0,3,0,0,296,1
2247,296,0,3,0,0,296,1
2255,296,0,5,0,0,296,1
2345,296,0,2,0,0,296,1
1452,296,0,44,4,0,127,1.1
1394,296,0,6,1,0,127,1.2
75,296,0,2,0,0,127,1
205,296,0,3,0,0,127,1
206,296,0,2,0,0,127,1
223,296,0,2,0,0,127,1
241,296,0,3,1,0,127,1.5
268,296,0,4,0,0,127,1
1351,296,0,11,1,0,127,1.1
464,296,0,5,1,0,127,1.25
500,296,0,2,0,0,127,1
510,296,0,2,0,0,127,1
581,296,0,4,1,0,127,1.33333333333333
590,296,0,3,0,0,127,1
604,296,0,2,0,0,127,1
1487,296,0,4,0,0,127,1
1382,296,0,2,0,0,127,1
1400,296,0,2,0,0,127,1
1463,296,0,2,0,0,127,1
1508,296,0,3,0,0,127,1
1534,296,0,4,0,0,127,1
1542,296,0,2,0,0,127,1
1554,296,0,2,0,0,127,1
1561,296,0,2,0,0,127,1
1613,296,0,2,0,0,127,1
1624,296,0,4,0,0,127,1
1644,296,0,4,0,0,127,1
1696,296,0,2,0,0,127,1
1707,296,0,3,1,0,127,1.5
1714,296,0,2,0,0,127,1
1716,296,0,2,0,0,127,1
1718,296,0,3,0,0,127,1
0,296,10768,5,0,67,75,1
551,296,429,4,0,15,14,1
2054,296,164,7,1,61,11,1.16666666666667
2374,296,0,2,0,0,7,1
2383,296,0,2,0,0,7,1
2386,296,0,2,0,0,7,1
2394,296,168,9,0,15,7,1
2414,296,0,4,0,0,7,1
2429,296,0,10,1,0,7,1.11111111111111
2511,296,0,13,2,0,7,1.18181818181818
2559,296,6,5,0,0,7,1
2579,296,7,3,0,0,7,1
2610,296,0,9,2,0,7,1.28571428571429
2629,296,72,6,0,0,7,1
2657,296,52,2,0,13,7,1
2672,296,0,2,0,0,7,1
2674,296,0,3,1,0,7,1.5
2676,296,0,4,0,0,7,1
2704,296,0,4,1,0,7,1.33333333333333
2711,296,0,2,0,0,7,1
2717,296,28,2,0,0,7,1
835,296,0,19,3,0,6,1.1875
2741,296,0,2,0,0,7,1
2783,296,0,2,0,0,7,1
2808,296,0,3,0,0,7,1
2814,296,0,2,0,0,7,1
2816,296,0,4,1,0,7,1.33333333333333
2835,296,28,4,0,0,7,1
2878,296,0,3,0,0,7,1
2896,296,0,2,0,0,7,1
2956,296,8,2,0,0,7,1
2958,296,0,2,0,0,7,1
915,296,108,2,0,24,3,1
673,296,97,11,2,4,5,1.22222222222222
791,296,4,4,0,4,6,1
810,296,0,2,0,0,6,1
821,296,0,2,0,0,6,1
848,296,0,5,0,0,6,1
851,296,24,2,0,0,6,1
910,296,0,2,0,0,6,1
981,296,0,3,1,0,6,1.5
1125,296,520,16,3,72,6,1.23076923076923
1034,296,0,4,0,0,6,1
1040,296,58,4,0,5,6,1
1097,296,0,4,0,0,6,1
1137,296,0,2,0,0,6,1
1148,296,0,2,0,0,6,1
1172,296,0,2,0,0,6,1
1174,296,0,6,0,0,6,1
1188,296,213,4,0,7,6,1
1211,296,0,2,0,0,6,1
1213,296,0,8,1,0,6,1.14285714285714
1271,296,22,2,0,0,6,1
1571,296,133,2,0,28,6,1
621,296,177,3,0,100,2,1
2851,296,0,5,0,0,2,1
13,296,8,2,0,4,1,1
2000,296,14,2,0,7,1,1
1249,296,42,2,0,7,1,1
2292,296,6,2,0,6,1,1
1781,297,0,3,1,0,297,1.5
1869,297,0,2,0,0,297,1
1907,297,0,2,0,0,297,1
2026,297,0,2,0,0,297,1
2028,297,0,5,0,0,297,1
2067,297,0,2,0,0,297,1
2079,297,0,3,0,0,297,1
2113,297,0,2,0,0,297,1
2178,297,0,2,0,0,297,1
2227,297,0,3,0,0,297,1
2247,297,0,3,0,0,297,1
2255,297,0,5,0,0,297,1
2345,297,0,2,0,0,297,1
1452,297,0,44,4,0,128,1.1
1394,297,0,6,1,0,128,1.2
75,297,0,2,0,0,128,1
205,297,0,3,0,0,128,1
206,297,0,2,0,0,128,1
223,297,0,2,0,0,128,1
241,297,0,3,1,0,128,1.5
268,297,0,4,0,0,128,1
1351,297,0,11,1,0,128,1.1
464,297,0,5,1,0,128,1.25
500,297,0,2,0,0,128,1
510,297,0,2,0,0,128,1
581,297,0,4,1,0,128,1.33333333333333
590,297,0,3,0,0,128,1
604,297,0,2,0,0,128,1
1487,297,0,4,0,0,128,1
1382,297,0,2,0,0,128,1
1400,297,0,2,0,0,128,1
1463,297,0,2,0,0,128,1
1508,297,0,3,0,0,128,1
1534,297,0,4,0,0,128,1
1542,297,0,2,0,0,128,1
1554,297,0,2,0,0,128,1
1561,297,0,2,0,0,128,1
1613,297,0,2,0,0,128,1
1624,297,0,4,0,0,128,1
1644,297,0,4,0,0,128,1
1696,297,0,2,0,0,128,1
1707,297,0,3,1,0,128,1.5
1714,297,0,2,0,0,128,1
1716,297,0,2,0,0,128,1
1718,297,0,3,0,0,128,1
0,297,10835,5,0,67,76,1
551,297,451,4,0,22,15,1
2054,297,164,7,1,0,12,1.16666666666667
2374,297,0,2,0,0,8,1
2383,297,0,2,0,0,8,1
2386,297,0,2,0,0,8,1
2394,297,102,7,0,18,8,1
2414,297,0,4,0,0,8,1
2429,297,0,10,1,0,8,1.11111111111111
2511,297,0,13,2,0,8,1.18181818181818
2559,297,0,2,0,0,8,1
2579,297,7,3,0,0,8,1
2610,297,0,9,2,0,8,1.28571428571429
2657,297,70,2,0,18,8,1
2672,297,0,2,0,0,8,1
2674,297,0,3,1,0,8,1.5
2676,297,0,4,0,0,8,1
2704,297,0,4,1,0,8,1.33333333333333
2711,297,0,2,0,0,8,1
835,297,0,19,3,0,7,1.1875
2741,297,0,2,0,0,8,1
2783,297,0,2,0,0,8,1
2808,297,0,3,0,0,8,1
2814,297,0,2,0,0,8,1
2816,297,0,4,1,0,8,1.33333333333333
2835,297,0,3,0,0,8,1
2878,297,0,3,0,0,8,1
2896,297,0,2,0,0,8,1
2956,297,8,2,0,0,8,1
725,297,0,3,1,0,7,1.5
810,297,0,2,0,0,7,1
821,297,0,2,0,0,7,1
848,297,0,5,0,0,7,1
851,297,24,2,0,0,7,1
910,297,0,2,0,0,7,1
981,297,0,3,1,0,7,1.5
1125,297,627,15,2,107,7,1.15384615384615
1034,297,0,4,0,0,7,1
1040,297,0,2,0,0,7,1
1097,297,0,4,0,0,7,1
1137,297,0,2,0,0,7,1
1148,297,0,2,0,0,7,1
1172,297,0,2,0,0,7,1
1174,297,0,6,0,0,7,1
1188,297,237,4,0,24,7,1
1211,297,0,2,0,0,7,1
1213,297,0,7,1,0,7,1.16666666666667
1271,297,22,2,0,0,7,1
2108,297,0,5,0,0,5,1
915,297,129,6,0,21,4,1
576,297,0,4,0,0,4,1
621,297,181,3,0,4,3,1
2851,297,0,5,0,0,3,1
993,297,46,2,0,23,3,1
13,297,12,2,0,4,2,1
2000,297,41,2,0,27,2,1
2292,297,12,2,0,6,2,1
931,297,32,2,0,16,1,1
1013,297,0,2,0,0,1,1
2861,297,17,2,0,4,1,1
1781,298,0,3,1,0,298,1.5
1869,298,0,2,0,0,298,1
1907,298,0,2,0,0,298,1
2026,298,0,2,0,0,298,1
2028,298,0,5,0,0,298,1
2067,298,0,2,0,0,298,1
2079,298,0,3,0,0,298,1
2113,298,0,2,0,0,298,1
2178,298,0,2,0,0,298,1
2227,298,0,3,0,0,298,1
2247,298,0,3,0,0,298,1
2255,298,0,5,0,0,298,1
2345,298,0,2,0,0,298,1
1452,298,0,44,4,0,129,1.1
1394,298,0,6,1,0,129,1.2
75,298,0,2,0,0,129,1
205,298,0,3,0,0,129,1
206,298,0,2,0,0,129,1
223,298,0,2,0,0,129,1
241,298,0,3,1,0,129,1.5
268,298,0,4,0,0,129,1
1351,298,0,11,1,0,129,1.1
464,298,0,5,1,0,129,1.25
500,298,0,2,0,0,129,1
510,298,0,2,0,0,129,1
581,298,0,4,1,0,129,1.33333333333333
590,298,0,3,0,0,129,1
604,298,0,2,0,0,129,1
1487,298,0,4,0,0,129,1
1382,298,0,2,0,0,129,1
1400,298,0,2,0,0,129,1
1463,298,0,2,0,0,129,1
1508,298,0,3,0,0,129,1
1534,298,0,4,0,0,129,1
1542,298,0,2,0,0,129,1
1554,298,0,2,0,0,129,1
1561,298,0,2,0,0,129,1
1613,298,0,2,0,0,129,1
1624,298,0,4,0,0,129,1
1644,298,0,4,0,0,129,1
1696,298,0,2,0,0,129,1
1707,298,0,3,1,0,129,1.5
1714,298,0,2,0,0,129,1
1716,298,0,2,0,0,129,1
1718,298,0,3,0,0,129,1
0,298,10902,5,0,67,77,1
551,298,466,4,0,15,16,1
725,298,195,12,1,31,8,1.09090909090909
2374,298,0,2,0,0,9,1
2383,298,0,2,0,0,9,1
2386,298,0,2,0,0,9,1
2394,298,120,7,0,18,9,1
2414,298,0,4,0,0,9,1
2429,298,0,10,1,0,9,1.11111111111111
2511,298,0,13,2,0,9,1.18181818181818
2559,298,0,2,0,0,9,1
2579,298,7,3,0,0,9,1
2610,298,0,9,2,0,9,1.28571428571429
2657,298,88,2,0,18,9,1
2672,298,0,2,0,0,9,1
2674,298,0,3,1,0,9,1.5
2676,298,0,4,0,0,9,1
2704,298,0,4,1,0,9,1.33333333333333
2711,298,0,2,0,0,9,1
835,298,0,19,3,0,8,1.1875
2741,298,0,2,0,0,9,1
2783,298,0,2,0,0,9,1
2808,298,0,3,0,0,9,1
2814,298,0,2,0,0,9,1
2816,298,0,4,1,0,9,1.33333333333333
2835,298,0,3,0,0,9,1
2878,298,0,3,0,0,9,1
2896,298,0,2,0,0,9,1
2956,298,8,2,0,0,9,1
810,298,0,2,0,0,8,1
821,298,0,2,0,0,8,1
848,298,0,5,0,0,8,1
851,298,24,2,0,0,8,1
910,298,0,2,0,0,8,1
981,298,0,3,1,0,8,1.5
1125,298,653,12,1,53,8,1.09090909090909
1034,298,0,4,0,0,8,1
1040,298,0,2,0,0,8,1
1097,298,0,4,0,0,8,1
1137,298,0,2,0,0,8,1
1148,298,0,2,0,0,8,1
1172,298,0,2,0,0,8,1
1174,298,0,6,0,0,8,1
1188,298,261,4,0,24,8,1
1211,298,0,2,0,0,8,1
1213,298,0,7,1,0,8,1.16666666666667
1271,298,22,2,0,0,8,1
2108,298,0,5,0,0,6,1
387,298,120,5,0,0,5,1
576,298,0,4,0,0,5,1
2851,298,0,5,0,0,4,1
13,298,25,2,0,13,3,1
2000,298,68,2,0,27,3,1
1848,298,98,3,0,22,1,1
988,298,26,3,0,12,2,1
157,298,54,3,0,15,1,1
279,298,27,2,0,6,1,1
2208,298,32,2,0,6,1,1
2480,298,44,2,0,35,1,1
1781,299,0,3,1,0,299,1.5
1869,299,0,2,0,0,299,1
1907,299,0,2,0,0,299,1
2026,299,0,2,0,0,299,1
2028,299,0,5,0,0,299,1
2067,299,0,2,0,0,299,1
2079,299,0,3,0,0,299,1
2113,299,0,2,0,0,299,1
2178,299,0,2,0,0,299,1
2227,299,0,3,0,0,299,1
2247,299,0,3,0,0,299,1
2255,299,0,5,0,0,299,1
2345,299,0,2,0,0,299,1
1452,299,0,44,4,0,130,1.1
1394,299,0,6,1,0,130,1.2
75,299,0,2,0,0,130,1
205,299,0,3,0,0,130,1
206,299,0,2,0,0,130,1
223,299,0,2,0,0,130,1
241,299,0,3,1,0,130,1.5
268,299,0,4,0,0,130,1
1351,299,0,11,1,0,130,1.1
464,299,0,5,1,0,130,1.25
500,299,0,2,0,0,130,1
510,299,0,2,0,0,130,1
581,299,0,4,1,0,130,1.33333333333333
590,299,0,3,0,0,130,1
604,299,0,2,0,0,130,1
1487,299,0,4,0,0,130,1
1382,299,0,2,0,0,130,1
1400,299,0,2,0,0,130,1
1463,299,0,2,0,0,130,1
1508,299,0,3,0,0,130,1
1534,299,0,4,0,0,130,1
1542,299,0,2,0,0,130,1
1554,299,0,2,0,0,130,1
1561,299,0,2,0,0,130,1
1613,299,0,2,0,0,130,1
1624,299,0,4,0,0,130,1
1644,299,0,4,0,0,130,1
1696,299,0,2,0,0,130,1
1707,299,0,3,1,0,130,1.5
1714,299,0,2,0,0,130,1
1716,299,0,2,0,0,130,1
1718,299,0,3,0,0,130,1
0,299,10969,5,0,67,78,1
551,299,481,4,0,15,17,1
725,299,195,12,1,0,9,1.09090909090909
2374,299,0,2,0,0,10,1
2383,299,0,2,0,0,10,1
2386,299,0,2,0,0,10,1
2414,299,0,4,0,0,10,1
2429,299,0,10,1,0,10,1.11111111111111
2511,299,0,13,2,0,10,1.18181818181818
2559,299,0,2,0,0,10,1
2579,299,14,3,0,7,10,1
2610,299,0,9,2,0,10,1.28571428571429
2657,299,88,2,0,0,10,1
2672,299,0,2,0,0,10,1
2674,299,0,3,1,0,10,1.5
2676,299,0,4,0,0,10,1
2704,299,0,4,1,0,10,1.33333333333333
2711,299,0,2,0,0,10,1
835,299,0,19,3,0,9,1.1875
2741,299,0,2,0,0,10,1
2783,299,0,2,0,0,10,1
2808,299,0,3,0,0,10,1
2814,299,0,2,0,0,10,1
2816,299,0,4,1,0,10,1.33333333333333
2835,299,0,3,0,0,10,1
2878,299,0,3,0,0,10,1
2896,299,0,2,0,0,10,1
2956,299,8,2,0,0,10,1
810,299,0,2,0,0,9,1
821,299,0,2,0,0,9,1
848,299,0,5,0,0,9,1
851,299,24,2,0,0,9,1
910,299,0,2,0,0,9,1
981,299,0,3,1,0,9,1.5
1125,299,763,12,1,110,9,1.09090909090909
1034,299,0,4,0,0,9,1
1040,299,0,2,0,0,9,1
1097,299,82,8,1,2,9,1.14285714285714
1137,299,0,2,0,0,9,1
1148,299,0,2,0,0,9,1
1172,299,0,2,0,0,9,1
1174,299,0,6,0,0,9,1
1188,299,285,4,0,24,9,1
1211,299,0,2,0,0,9,1
1213,299,0,7,1,0,9,1.16666666666667
1271,299,41,2,0,19,9,1
576,299,0,4,0,0,6,1
2851,299,0,5,0,0,5,1
13,299,43,2,0,18,4,1
406,299,0,3,0,0,4,1
2292,299,6,2,0,6,4,1
1848,299,107,3,0,9,2,1
988,299,39,3,0,13,3,1
2208,299,45,2,0,13,2,1
2716,299,21,2,0,11,2,1
2776,299,0,2,0,0,2,1
1404,299,63,6,0,18,1,1
562,299,24,3,0,18,1,1
1226,299,8,3,0,0,1,1
1591,299,0,2,0,0,1,1
1987,299,17,2,0,0,1,1
2613,299,30,2,0,23,1,1
1127,299,24,2,0,0,1,1
1781,300,0,3,1,0,300,1.5
1869,300,0,2,0,0,300,1
1907,300,0,2,0,0,300,1
2026,300,0,2,0,0,300,1
2028,300,0,5,0,0,300,1
2067,300,0,2,0,0,300,1
2079,300,0,3,0,0,300,1
2113,300,0,2,0,0,300,1
2178,300,0,2,0,0,300,1
2227,300,0,3,0,0,300,1
2247,300,0,3,0,0,300,1
2255,300,0,5,0,0,300,1
2345,300,0,2,0,0,300,1
1452,300,0,44,4,0,131,1.1
1394,300,0,6,1,0,131,1.2
75,300,0,2,0,0,131,1
205,300,0,3,0,0,131,1
206,300,0,2,0,0,131,1
223,300,0,2,0,0,131,1
241,300,0,3,1,0,131,1.5
268,300,0,4,0,0,131,1
1351,300,0,11,1,0,131,1.1
464,300,0,5,1,0,131,1.25
500,300,0,2,0,0,131,1
510,300,0,2,0,0,131,1
581,300,0,4,1,0,131,1.33333333333333
590,300,0,3,0,0,131,1
604,300,0,2,0,0,131,1
1487,300,0,4,0,0,131,1
1382,300,0,2,0,0,131,1
1400,300,0,2,0,0,131,1
1463,300,0,2,0,0,131,1
1508,300,0,3,0,0,131,1
1534,300,0,4,0,0,131,1
1542,300,0,2,0,0,131,1
1554,300,0,2,0,0,131,1
1561,300,0,2,0,0,131,1
1613,300,0,2,0,0,131,1
1624,300,0,4,0,0,131,1
1644,300,0,4,0,0,131,1
1696,300,0,2,0,0,131,1
1707,300,0,3,1,0,131,1.5
1714,300,0,2,0,0,131,1
1716,300,0,2,0,0,131,1
1718,300,0,3,0,0,131,1
0,300,11036,5,0,67,79,1
551,300,481,4,0,0,18,1
725,300,195,12,1,0,10,1.09090909090909
2374,300,0,2,0,0,11,1
2383,300,0,2,0,0,11,1
2386,300,0,2,0,0,11,1
2414,300,0,4,0,0,11,1
2429,300,0,10,1,0,11,1.11111111111111
2511,300,0,13,2,0,11,1.18181818181818
2559,300,0,2,0,0,11,1
2579,300,21,3,0,7,11,1
2610,300,0,9,2,0,11,1.28571428571429
2657,300,88,2,0,0,11,1
2672,300,0,2,0,0,11,1
2674,300,0,3,1,0,11,1.5
2676,300,0,4,0,0,11,1
2704,300,0,4,1,0,11,1.33333333333333
2711,300,0,2,0,0,11,1
835,300,0,19,3,0,10,1.1875
2741,300,0,2,0,0,11,1
2783,300,0,2,0,0,11,1
2808,300,0,3,0,0,11,1
2814,300,0,2,0,0,11,1
2816,300,0,4,1,0,11,1.33333333333333
2835,300,0,3,0,0,11,1
2878,300,0,3,0,0,11,1
2896,300,0,2,0,0,11,1
2956,300,8,2,0,0,11,1
810,300,0,2,0,0,10,1
821,300,0,2,0,0,10,1
848,300,0,5,0,0,10,1
851,300,24,2,0,0,10,1
910,300,0,2,0,0,10,1
981,300,0,3,1,0,10,1.5
1125,300,861,12,1,98,10,1.09090909090909
1034,300,0,2,0,0,10,1
1040,300,0,2,0,0,10,1
1097,300,84,8,1,2,10,1.14285714285714
1137,300,0,2,0,0,10,1
1148,300,0,2,0,0,10,1
1172,300,0,2,0,0,10,1
1174,300,0,6,0,0,10,1
1188,300,296,4,0,11,10,1
1211,300,0,2,0,0,10,1
1213,300,0,7,1,0,10,1.16666666666667
1271,300,41,2,0,0,10,1
535,300,8,5,0,4,1,1
2851,300,0,5,0,0,6,1
117,300,116,4,1,10,5,1.33333333333333
1100,300,22,5,0,11,1,1
1013,300,0,2,0,0,4,1
1226,300,33,7,0,0,2,1
2208,300,60,2,0,15,3,1
2716,300,32,2,0,11,3,1
2776,300,0,2,0,0,3,1
562,300,49,6,0,25,2,1
1404,300,0,2,0,0,2,1
1591,300,0,2,0,0,2,1
2613,300,42,2,0,12,2,1
758,300,6,2,0,3,1,1
842,300,15,2,0,3,1,1
867,300,23,6,0,0,1,1
1923,300,28,2,0,7,1,1
3751,300,35,8,0,25,1,1
2253,300,36,2,0,19,1,1
2622,300,42,3,0,21,1,1
1781,301,0,3,1,0,301,1.5
1869,301,0,2,0,0,301,1
1907,301,0,2,0,0,301,1
2026,301,0,2,0,0,301,1
2028,301,0,5,0,0,301,1
2067,301,0,2,0,0,301,1
2079,301,0,3,0,0,301,1
2113,301,0,2,0,0,301,1
2178,301,0,2,0,0,301,1
2227,301,0,3,0,0,301,1
2247,301,0,3,0,0,301,1
2255,301,0,5,0,0,301,1
2345,301,0,2,0,0,301,1
1452,301,0,44,4,0,132,1.1
1394,301,0,6,1,0,132,1.2
