linkId,maxDist,medianDist,maxSimDist,medianSimDist,sumCostOfTrees,sumOfOwnCost,upTo90Count,upTo100Count
1604,0,0,0,0,296,0,1,1
1603,0,0,0,0,296,0,1,1
943,0,0,0,0,296,0,1,1
941,0,0,0,0,296,0,1,1
6723,0,0,0,0,296,0,1,1
6724,0,0,0,0,296,0,1,1
3,431,343,4205,2720,14105,7084,5,10
3115,557,317,5118,3566,35337,13728,6,11
12275,557,317,5102,2733,24077,0,5,9
3117,1180,618,5602,3331,15652,7935,5,15
3141,123,123,3354,3354,466,0,2,2
7460,641,414,5125,3104,18173,1741,4,7
6594,73,73,3827,3827,1441,0,2,2
16,129,73,3236,1597,1276,0,2,3
15,129,73,2478,1272,1276,14,2,3
6593,129,73,5802,4238,1276,0,2,3
6590,108,108,2413,1823,1227,1041,2,3
10783,0,0,0,0,894,0,1,1
10785,0,0,0,0,894,0,1,1
8704,0,0,0,0,894,0,1,1
10787,0,0,0,0,894,0,1,1
4117,0,0,0,0,894,0,1,1
10789,0,0,0,0,894,0,1,1
7436,0,0,0,0,894,0,1,1
15133,0,0,1206,1206,1043,0,2,2
15132,0,0,2543,2543,1043,0,2,2
15136,0,0,179,179,1043,0,2,2
2066,252,84,3384,2713,1538,854,2,3
11412,237,237,2061,2061,1129,0,1,2
13151,237,237,1331,1331,1129,0,1,2
11051,237,237,3779,3779,1129,0,1,2
11050,237,237,851,851,1129,0,1,2
7709,463,252,3854,1973,5254,297,2,7
11052,463,225,5836,3523,2625,0,8,11
1695,575,304,3848,2413,2882,559,10,15
1697,463,275,5792,2530,2316,472,9,15
4310,139,139,2059,2059,307,0,2,2
11094,274,139,4818,3599,588,0,3,4
1706,0,0,0,0,235,0,1,1
2694,0,0,0,0,235,0,1,1
6592,111,64,4855,215,2511,423,3,3
6864,111,64,1895,1436,2425,369,2,3
6596,111,111,4421,4421,326,0,2,2
7751,111,111,2093,2093,326,0,2,2
7750,111,111,3317,3317,326,0,2,2
4008,0,0,0,0,220,0,1,1
11890,0,0,0,0,220,0,1,1
3834,0,0,0,0,220,0,1,1
3833,0,0,0,0,220,0,1,1
11891,0,0,0,0,220,0,1,1
4009,0,0,0,0,220,0,1,1
11892,0,0,0,0,220,0,1,1
11894,0,0,0,0,220,0,1,1
11896,0,0,0,0,220,0,1,1
3796,0,0,0,0,220,0,1,1
13764,0,0,0,0,220,0,1,1
13707,0,0,0,0,220,0,1,1
13708,0,0,0,0,220,0,1,1
7458,301,301,1790,1790,16569,3889,1,2
13171,0,0,0,0,220,0,1,1
8746,0,0,0,0,220,0,1,1
17952,0,0,0,0,220,0,1,1
17948,462,102,3722,3412,3235,0,4,5
674,766,297,5270,2683,6564,124,7,12
2016,593,268,4778,2260,4817,3296,7,11
664,841,312,6243,3083,5705,82,8,11
665,989,446,5671,2809,9108,1825,6,18
12721,593,268,5381,3130,1879,0,7,8
204,841,312,5724,3013,7365,28,13,16
206,659,322,5171,2763,2081,16,10,11
211,659,284,5645,4186,2335,6,8,8
3730,593,593,3452,3452,576,0,2,2
5980,593,593,2317,2317,576,0,2,2
10357,841,379,4830,2494,7665,0,9,14
8700,882,383,5374,3128,11349,321,12,18
12465,882,297,5112,2728,3115,0,8,9
8976,659,322,5415,3623,1283,0,4,4
8480,659,468,4337,3256,11039,1994,4,9
17472,639,364,2799,2634,14175,0,2,4
6772,445,445,650,650,1001,412,2,2
1489,0,0,0,0,236,0,1,1
10943,0,0,0,0,236,0,1,1
9280,0,0,0,0,236,0,1,1
9279,0,0,0,0,236,0,1,1
9278,0,0,0,0,236,0,1,1
1427,0,0,0,0,236,0,1,1
1426,0,0,0,0,236,0,1,1
9277,0,0,0,0,236,0,1,1
1425,0,0,0,0,236,0,1,1
1424,0,0,0,0,236,0,1,1
9276,0,0,0,0,236,0,1,1
10006,0,0,0,0,236,0,1,1
13023,249,151,1034,590,1311,0,2,3
4150,457,207,4246,2578,2399,522,4,7
8643,301,140,4809,2778,745,0,4,5
9266,252,252,1252,1252,263,0,2,2
340,252,252,1306,1306,263,0,2,2
341,252,252,1607,1607,263,0,2,2
1423,252,252,2504,2504,263,0,2,2
9265,252,252,2432,2432,263,0,2,2
8642,585,295,4015,2485,10210,1983,2,5
8641,716,442,4562,2603,10559,0,3,8
8640,716,442,4816,3035,9922,0,5,8
8637,827,481,4348,2411,11484,1,5,11
10914,322,240,4318,3408,10837,0,3,6
6344,572,382,5114,3485,13961,6007,3,6
3557,1483,922,4816,2820,13472,4116,3,9
1422,1483,1342,4505,2263,19528,61,1,7
6372,496,383,4823,3555,13162,0,1,5
6371,496,383,5434,3603,13553,0,3,7
6370,496,383,4969,3240,13553,2669,3,7
6369,607,322,3005,2151,4247,1617,2,4
1401,252,252,4152,4152,385,0,2,2
12318,496,383,5035,3693,6728,0,5,9
3170,906,496,5352,2790,10266,2343,6,13
3551,673,328,5525,2674,11458,2820,3,10
5977,673,495,4374,2988,7795,670,4,9
16090,273,191,2996,2021,651,0,3,3
10926,273,191,3831,3220,651,0,3,3
10888,0,0,0,0,236,0,1,1
1405,252,252,2548,2548,151,0,2,2
10925,470,273,5877,3113,1268,0,4,5
1420,470,273,5120,4107,1332,731,4,6
17731,252,139,4448,1790,553,0,3,4
17732,252,139,3226,2694,553,0,3,4
6846,252,139,5029,2978,553,0,3,4
6844,397,252,4402,3131,1559,210,4,6
4553,397,241,4898,3283,7912,2184,2,6
7167,341,241,3973,3415,7848,0,2,4
1446,479,271,4918,1672,4211,0,4,8
1445,479,259,4062,3763,4624,699,5,7
1442,680,536,4712,2853,2304,0,7,9
1441,509,209,4040,2200,1945,11,4,6
343,550,414,3387,3292,329,26,3,3
3728,550,170,4618,2696,486,240,3,4
3725,457,414,2740,1791,480,0,2,3
3724,664,226,5522,3859,1480,556,4,7
12717,664,226,3892,2871,1534,0,4,7
10892,664,226,5427,3996,1534,0,4,7
1414,664,226,4110,2692,1300,441,3,7
7160,846,361,5046,3200,3307,125,7,10
7162,692,253,1995,859,622,0,3,4
4544,341,241,4017,1498,7969,0,2,4
4543,341,241,3192,1968,7969,0,2,4
4542,506,313,4483,1711,9375,0,3,8
4545,789,506,5795,3348,9990,258,4,9
1076,568,241,5319,2602,31877,2647,3,8
10589,568,241,5854,2954,31877,0,3,8
10573,568,241,5321,2822,31877,0,3,8
4547,568,241,4718,2896,32990,17310,3,10
7976,470,173,4465,3444,23853,10331,3,6
361,231,106,2814,2023,4342,4,3,7
360,231,106,3937,2431,4287,0,3,6
359,231,149,4951,2760,4081,612,4,7
11586,231,149,5324,4172,4026,0,4,8
358,231,156,4680,2763,8845,3513,5,9
7474,284,194,5070,2835,14409,9817,6,9
421,155,79,1725,1032,14605,0,2,3
9187,176,75,4061,3401,7765,0,3,4
11073,101,80,2917,759,23374,0,2,3
7685,101,80,3781,2777,54629,11398,3,3
5556,148,101,3632,1632,54748,4429,3,4
7525,186,101,5251,3387,84584,53455,4,5
9730,363,254,4961,822,1234,0,2,3
8952,327,327,2774,2774,298,0,1,2
15430,327,327,2600,2600,298,0,1,2
5339,339,327,1476,817,289,0,2,3
17516,363,254,4707,3480,1234,0,2,3
5928,363,254,6213,5044,1234,0,2,3
15630,80,80,2509,2509,7258,0,2,2
5661,87,17,4763,4523,7399,48,3,3
524,94,83,5740,1790,1310,890,2,3
16332,94,83,3235,1162,1128,0,2,3
15073,94,83,3323,1016,1128,0,2,3
5342,94,94,1563,1563,130,0,2,2
15075,94,83,4877,4867,1128,0,2,3
2405,94,94,3651,3651,130,0,2,2
11587,155,79,5083,4463,7273,0,2,3
6613,155,79,6207,874,7273,12,2,3
1995,0,0,0,0,186,0,1,1
1994,0,0,0,0,186,0,1,1
11745,803,183,4790,2918,10055,0,5,8
16245,952,352,4869,2710,10724,0,4,9
7407,952,217,5869,3870,10932,319,5,9
7405,836,284,5756,3935,9890,0,6,9
616,836,134,5137,3775,10680,297,6,11
615,237,212,4406,2885,2744,1672,4,7
7404,237,212,4722,3366,1750,0,3,6
7406,237,161,4525,2344,1900,355,4,8
994,283,171,3743,2401,1256,0,5,7
992,404,211,5437,2912,1972,422,4,8
983,404,223,5228,2670,3014,0,5,8
985,404,211,5089,2883,4294,2660,6,10
991,262,157,4023,2956,1445,123,4,5
993,366,198,4217,3207,636,0,6,6
995,404,198,5656,3418,1025,39,7,8
997,201,171,2854,436,600,12,4,4
999,276,181,4553,2145,590,23,5,5
1002,123,123,3510,3510,87,0,2,2
3062,123,123,1968,1968,87,0,2,2
2408,123,123,3832,3832,87,0,2,2
3060,123,123,3460,3460,87,0,2,2
2536,123,123,4719,4719,87,0,2,2
2534,123,123,2656,2656,87,0,2,2
2484,123,123,3384,3384,87,0,2,2
2483,123,123,826,826,87,0,2,2
2508,472,287,2981,2538,2876,1023,3,5
3056,350,253,4495,3014,183,0,4,4
3052,802,709,1936,1934,163,0,2,3
3048,123,123,505,505,87,0,2,2
3049,123,123,5739,5739,87,0,2,2
3054,350,253,3989,2621,183,0,4,4
3057,123,123,874,874,87,0,2,2
11838,472,287,3440,3020,773,0,2,4
4390,123,123,1631,1631,87,0,2,2
15005,123,123,1535,1535,87,0,2,2
15007,123,123,715,715,87,0,2,2
4394,123,123,2739,2739,87,0,2,2
13208,123,123,4088,4088,87,0,2,2
13206,123,123,526,526,87,0,2,2
4397,123,123,4215,4215,87,0,2,2
13210,123,123,1411,1411,87,0,2,2
4196,123,123,2118,2118,87,0,2,2
4194,123,123,2040,2040,87,0,2,2
13211,123,123,2941,2941,87,0,2,2
4399,123,123,661,661,87,0,2,2
2512,123,123,889,889,87,0,2,2
2527,123,123,2461,2461,87,0,2,2
2529,123,123,1055,1055,87,0,2,2
2531,123,123,876,876,87,0,2,2
3071,123,123,3203,3203,87,0,2,2
2538,123,123,3088,3088,87,0,2,2
2513,123,123,2039,2039,87,0,2,2
4764,123,123,2762,2762,87,0,2,2
3846,123,123,1405,1405,87,0,2,2
3845,123,123,977,977,87,0,2,2
12761,123,123,3802,3802,87,0,2,2
6192,123,123,4447,4447,87,0,2,2
3849,123,123,2306,2306,87,0,2,2
6191,123,123,1655,1655,87,0,2,2
6190,123,123,1308,1308,87,0,2,2
3851,123,123,2297,2297,87,0,2,2
3853,123,123,4075,4075,87,0,2,2
12760,123,123,2969,2969,87,0,2,2
3844,123,123,3349,3349,87,0,2,2
4767,123,123,1389,1389,87,0,2,2
6402,123,123,2554,2554,87,0,2,2
4762,123,123,3333,3333,87,0,2,2
14894,123,123,2473,2473,87,0,2,2
14898,123,123,2809,2809,87,0,2,2
14896,123,123,379,379,87,0,2,2
2517,123,123,3718,3718,87,0,2,2
13059,123,123,4463,4463,87,0,2,2
2458,123,123,3084,3084,87,0,2,2
13741,123,123,4655,4655,87,0,2,2
13739,123,123,4318,4318,87,0,2,2
16428,123,123,2022,2022,87,0,2,2
16426,123,123,1661,1661,87,0,2,2
2460,123,123,891,891,87,0,2,2
2509,472,253,5566,3366,3663,2167,3,6
3067,123,123,2686,2686,87,0,2,2
3063,123,123,3226,3226,87,0,2,2
3065,123,123,337,337,87,0,2,2
1003,123,123,2923,2923,87,0,2,2
1005,123,123,1372,1372,87,0,2,2
11359,123,123,3776,3776,87,0,2,2
8654,266,148,3572,2194,1885,834,2,4
4378,123,123,379,379,87,0,2,2
4381,123,123,3446,3446,87,0,2,2
11775,123,123,3147,3147,87,0,2,2
11773,123,123,2206,2206,87,0,2,2
3073,123,123,6404,6404,87,0,2,2
3042,123,123,1727,1727,87,0,2,2
2525,123,123,1411,1411,87,0,2,2
3039,123,123,2423,2423,87,0,2,2
2560,0,0,0,0,97,0,1,1
6996,0,0,0,0,97,0,1,1
2562,0,0,0,0,97,0,1,1
3033,0,0,0,0,97,0,1,1
11858,0,0,0,0,97,0,1,1
4490,0,0,0,0,97,0,1,1
4488,0,0,0,0,97,0,1,1
11854,0,0,0,0,97,0,1,1
3035,0,0,0,0,97,0,1,1
7970,0,0,0,0,97,0,1,1
11855,0,0,0,0,97,0,1,1
2547,0,0,0,0,97,0,1,1
1214,411,357,3220,1666,3824,255,3,6
4122,140,91,3123,2986,5162,182,2,3
4121,96,50,4715,1989,7579,393,3,4
3658,213,102,5349,2727,26423,14816,5,7
3656,273,127,3581,2339,25170,8010,3,7
3651,314,175,3902,2207,6545,665,5,7
4706,286,188,3502,2348,25270,17486,4,9
7110,286,188,5173,3381,15022,3582,4,9
7108,231,185,5121,2878,27163,0,4,8
7107,231,185,4494,2390,27163,0,4,8
7106,231,185,4179,2940,27163,0,4,8
7103,401,120,5582,3952,26724,0,4,7
9627,75,75,2364,2364,514,0,2,2
3619,75,75,317,317,514,0,2,2
9628,231,111,3908,935,1785,0,2,4
9630,231,111,3280,3280,1785,0,2,4
13370,231,111,5053,3675,1785,0,2,4
4629,231,111,3724,2903,1785,0,2,4
3659,158,78,5497,3020,4571,0,3,7
7421,75,75,1173,1173,579,0,2,2
6766,234,181,5889,3531,37305,11569,4,9
6765,174,88,5233,4046,37763,0,4,7
6767,242,116,5311,3206,37237,22118,5,8
14,150,72,5350,3096,31519,0,4,4
13,296,153,4375,3837,32575,18,4,5
4833,296,153,3939,2980,23622,1592,3,6
4832,316,235,4522,3120,25430,4935,4,7
13569,150,72,3972,2324,14525,0,3,4
9108,150,72,3623,1962,14525,0,3,4
13565,150,72,1728,730,14525,0,3,4
4689,150,72,4091,2470,14525,200,3,4
17208,181,138,4758,1499,180,0,3,3
1766,181,138,3787,1256,180,0,3,3
8755,181,138,5002,2239,180,0,3,3
8754,181,138,4313,2964,180,0,3,3
6776,528,486,4110,2504,6699,2874,3,5
6683,528,486,4993,3215,8650,1564,4,6
2003,503,480,5452,4782,5447,1279,4,6
468,758,507,5089,3728,12447,2284,6,10
8415,0,0,0,0,69,0,1,1
15343,528,527,5315,2559,1639,0,3,4
3945,0,0,0,0,69,0,1,1
6774,528,527,3566,2876,1639,529,3,4
5572,155,77,5760,2961,254,0,3,3
5571,318,84,4393,4034,358,0,2,3
11809,458,84,3735,1532,507,0,3,3
2427,469,449,5517,3511,3038,1207,4,7
17683,469,449,3111,1460,3038,0,4,7
8598,521,469,4003,1935,4615,763,4,8
11814,521,269,3367,1642,2434,0,2,5
14403,272,272,3432,3432,297,0,2,2
5574,318,84,1928,957,358,0,2,3
14401,0,0,0,0,176,0,1,1
11209,82,82,3918,3918,288,0,2,2
1802,82,82,705,705,288,157,2,2
5829,272,272,3697,3697,297,0,2,2
7669,532,233,3488,2086,1491,491,4,7
2999,269,150,5183,3124,3417,3160,4,6
10231,43,43,2958,2958,1747,0,2,2
14761,271,43,2240,1198,820,0,3,3
10228,43,43,298,298,722,0,2,2
787,208,43,1780,1526,743,0,3,4
852,339,275,4552,2152,1602,0,4,4
856,339,236,5012,2890,1894,0,5,6
855,296,258,5019,4954,905,0,2,3
854,434,296,4076,2636,994,0,3,4
4286,0,0,0,0,454,0,1,1
869,0,0,0,0,454,0,1,1
868,0,0,0,0,454,0,1,1
4322,0,0,0,0,454,0,1,1
5945,0,0,0,0,454,0,1,1
10232,43,43,5754,4649,1823,0,2,3
10234,43,43,3338,2580,1823,0,2,3
10236,43,43,3882,3789,1823,0,2,3
2991,43,43,4658,2672,2052,87,2,3
16270,448,434,4897,3086,1112,0,3,4
3001,0,0,0,0,698,0,1,1
3002,256,256,3195,3195,663,0,2,2
16268,448,434,4693,2723,1077,0,4,5
7671,448,434,2430,1809,1077,303,4,5
7772,532,294,5000,2440,4289,25,8,13
7094,91,91,5373,5373,13591,0,1,2
7093,198,108,3366,2255,10299,0,1,3
3662,113,24,2544,632,15601,5347,2,3
7092,85,85,2945,2945,665,0,2,2
7095,309,136,4592,3464,806,0,5,7
13342,0,0,0,0,139,0,1,1
13344,108,108,1164,1164,139,0,2,2
3023,108,108,2856,2856,139,0,2,2
12246,108,108,2016,2016,139,0,2,2
3022,108,108,2085,2085,139,0,2,2
3021,108,108,4032,4032,139,0,2,2
3026,108,108,4614,4614,139,0,2,2
13345,108,108,2285,2285,139,0,2,2
7424,108,108,1176,1176,139,0,2,2
7419,108,108,3985,3985,139,0,2,2
7422,108,108,2133,2133,139,0,2,2
13343,108,108,1434,1434,139,0,2,2
7097,295,193,3801,2049,19827,10380,3,10
8557,198,112,5916,3272,19958,15609,2,6
18047,108,108,4011,4011,139,0,2,2
11933,108,108,1209,1209,139,0,2,2
8819,108,108,2449,2449,139,0,2,2
3481,0,0,0,0,158,48,1,1
10957,173,173,911,911,227,0,2,2
1557,173,173,4620,4620,227,0,2,2
10956,176,71,4004,2322,2318,0,2,4
10955,911,828,5429,3888,1497,0,6,8
3556,911,743,3392,2190,834,366,5,6
5931,71,20,5450,2842,2443,57,2,3
6851,561,200,4880,2517,13377,6025,3,10
6850,561,256,4785,3087,13503,1811,4,10
6854,451,218,4186,3243,15425,9149,5,8
6934,412,296,4481,2179,9919,3232,4,7
4527,326,326,3259,3259,4221,0,2,2
4528,381,55,4006,1062,12711,7811,2,3
304,661,326,4063,3536,13323,4777,3,4
297,800,381,4218,3037,14648,1571,6,8
5913,1407,1003,5292,2961,24558,0,7,19
5912,1407,1003,5099,2743,26038,134,6,16
7020,349,216,3840,3732,5625,573,5,7
13281,0,0,0,0,577,0,1,1
13862,0,0,0,0,577,0,1,1
5089,0,0,0,0,577,0,1,1
5090,0,0,0,0,469,0,1,1
13863,0,0,0,0,469,0,1,1
13282,0,0,0,0,469,0,1,1
7018,349,216,5456,2350,3546,497,5,7
8118,0,0,0,0,55010,9899,1,1
16587,0,0,0,0,55010,0,1,1
9084,0,0,0,0,55010,0,1,1
150,0,0,0,0,55010,45111,1,1
18064,64,64,2653,2653,1324,0,1,2
15139,64,64,4152,4152,1324,0,1,2
3350,111,89,3512,2163,2117,988,3,4
159,362,226,4667,3598,1272,0,6,7
158,516,329,5020,2948,1782,0,5,8
7392,516,329,4672,2455,1782,1061,5,8
15929,0,0,0,0,208,0,1,1
7394,226,99,5367,3054,2593,1131,2,4
7396,226,99,2787,1501,2593,426,2,4
17070,0,0,0,0,208,0,1,1
8232,0,0,0,0,208,0,1,1
17073,0,0,0,0,208,0,1,1
12817,0,0,0,0,208,0,1,1
8132,0,0,0,0,208,0,1,1
1363,0,0,0,0,174,0,1,1
15844,585,387,4746,3104,2970,0,7,8
15842,585,387,4643,3260,2970,0,7,8
15848,0,0,0,0,87,0,1,1
15846,455,212,3933,2433,2334,0,4,6
15849,455,135,3493,1688,1582,0,5,5
192,537,376,5382,2787,10487,1099,6,14
5964,585,446,5025,2731,6027,159,9,13
5879,585,422,5336,2643,4487,691,9,12
1421,107,107,2073,2073,450,20,2,2
7965,838,572,5339,2702,3502,383,9,13
13923,969,170,4496,2674,10871,0,6,13
7403,969,237,5134,3539,6368,27,5,10
3547,969,237,4956,2698,6368,20,5,10
9041,882,309,5470,3875,5466,0,6,12
9043,882,322,5451,2990,6799,0,8,15
10014,882,268,5424,3678,9347,0,10,14
10019,882,309,5651,2641,10584,0,11,18
8007,882,383,5452,2940,12757,689,13,19
8006,841,312,5332,2800,7664,651,11,18
772,358,93,4570,2809,17705,2301,4,7
6746,465,422,4127,3180,7815,3664,4,9
15331,358,101,3286,2538,13042,0,2,5
3954,470,194,5255,4891,16714,0,4,7
12840,0,0,0,0,66,0,1,1
12842,0,0,0,0,66,0,1,1
5495,0,0,0,0,66,0,1,1
5497,0,0,0,0,66,0,1,1
7477,101,54,4522,3705,4991,1824,1,3
5846,108,93,4007,2735,1674,338,2,4
890,0,0,0,0,608,0,1,1
889,0,0,0,0,608,0,1,1
2995,0,0,0,0,608,0,1,1
10240,0,0,0,0,608,0,1,1
10242,0,0,0,0,608,0,1,1
882,199,199,2379,2379,801,0,2,2
884,199,199,1967,1967,801,0,2,2
886,199,199,2410,2410,732,0,2,2
12192,435,261,2602,696,732,0,3,3
12194,435,435,2083,2083,539,0,2,2
8376,435,435,528,528,539,0,2,2
10253,435,435,5795,5795,539,0,2,2
10241,435,435,5315,5315,539,0,2,2
2992,435,435,4959,4959,539,0,2,2
888,435,435,1266,1266,539,0,2,2
891,435,435,1862,1862,539,0,2,2
7770,715,294,5054,2815,3266,84,7,10
7771,435,120,4511,1819,949,20,4,5
14603,715,339,3415,2095,1918,0,4,5
5843,435,435,3571,2635,755,0,3,3
901,283,283,874,874,700,0,1,2
2996,150,120,3213,3033,577,182,2,3
8630,435,435,1500,1500,539,0,2,2
12242,199,199,1202,1202,324,0,1,2
10270,199,199,2893,2893,324,0,1,2
7635,644,421,5015,2739,5801,1776,7,13
10252,0,0,0,0,608,0,1,1
8375,0,0,0,0,608,0,1,1
12195,0,0,0,0,539,0,1,1
12193,0,0,0,0,539,0,1,1
887,435,435,2503,2503,539,0,2,2
885,435,435,2751,2751,539,0,2,2
3008,435,435,2593,2593,539,0,2,2
3010,435,435,760,760,539,0,2,2
3041,0,0,0,0,87,0,1,1
11674,249,249,1319,1319,151,0,2,2
996,283,181,4224,3124,1330,39,4,6
8543,349,273,5483,3185,29600,574,4,12
8541,349,256,4879,3064,14928,0,7,14
8540,349,256,5459,3225,11260,17,7,15
6768,181,106,3322,1316,8425,0,2,4
16361,181,106,3515,1894,8425,0,2,4
14920,387,158,4117,2789,18271,0,4,8
14917,387,158,5037,3450,18271,0,4,8
7721,387,159,5477,2636,17707,4933,4,9
3376,387,158,5555,3829,17201,8985,4,10
13902,0,0,0,0,68,0,1,1
5121,0,0,0,0,68,0,1,1
5120,0,0,0,0,68,0,1,1
16365,56,56,2004,2004,390,0,2,2
16364,56,56,702,702,390,0,2,2
7748,103,79,3550,1678,662,83,3,3
7651,751,244,5238,3297,3749,14,2,8
16233,751,244,3164,2553,3414,0,1,7
12356,751,244,5047,3315,3414,0,1,7
7653,751,244,4882,2343,3414,1486,1,7
3498,230,159,4353,2886,43888,12749,4,9
4556,423,123,3472,2947,7555,300,2,5
14805,856,542,4025,3078,10825,0,4,8
3788,667,514,4952,3101,12242,2173,6,11
3773,201,154,5680,3261,12761,2966,7,11
14807,423,136,3380,2623,11014,0,5,8
13433,423,136,5677,2940,11014,0,5,8
4563,423,136,3421,2208,11014,1184,5,8
5183,0,0,0,0,234,0,1,1
5442,360,157,3514,391,4366,104,2,3
5169,360,160,5114,2891,6821,1216,3,5
12227,360,160,4321,1954,5605,0,3,5
14960,429,210,4055,2620,1305,0,4,4
14189,152,152,4313,4313,296,0,2,2
4180,152,152,2407,2407,296,0,2,2
4181,152,152,2007,2007,296,0,2,2
14188,152,152,1765,1765,296,0,2,2
16967,152,152,2929,2929,296,0,2,2
13828,152,152,3159,3159,296,0,2,2
13578,152,152,674,674,296,0,2,2
13580,152,152,4337,4337,296,0,2,2
4073,152,152,1735,1735,296,0,2,2
4071,152,152,602,602,296,0,2,2
4070,152,152,2594,2594,296,0,2,2
4072,152,152,3823,3823,296,0,2,2
6210,360,207,3293,1064,21987,0,3,4
6209,576,360,4710,2953,8686,0,2,5
13943,0,0,0,0,91,0,1,1
13944,0,0,0,0,91,0,1,1
5148,0,0,0,0,91,0,1,1
8733,0,0,0,0,90,0,1,1
17922,0,0,0,0,90,0,1,1
12494,180,66,1473,391,2267,0,2,3
11072,180,66,4661,3500,2267,0,2,3
11071,180,66,2047,1090,2267,0,2,3
1443,617,430,4369,3167,4299,104,8,13
7168,567,274,4013,2689,2970,0,7,10
4554,567,275,5107,2825,2641,675,6,10
6845,259,137,3249,2361,1999,685,3,5
9260,176,137,5166,4610,832,0,3,4
15401,176,137,5405,4884,832,0,3,4
3693,137,137,934,934,354,0,2,2
1726,1134,689,5604,3409,9429,1319,6,12
301,1134,1003,5453,2834,7308,27,8,14
6872,1407,1044,3187,1592,7589,1053,3,5
6382,9,9,2540,2540,7128,1881,1,2
1285,269,201,5105,2844,17557,2540,3,8
14996,9,9,3733,3733,7128,0,1,2
6360,121,92,3456,3027,22218,10754,4,5
1302,194,186,3653,3566,831,0,1,3
8074,47,47,2375,2375,77,0,2,2
2126,137,124,3872,3035,2783,240,3,7
11478,137,124,4517,3683,3696,0,3,7
2130,146,127,5527,2465,3698,0,3,8
2129,146,127,5401,4092,3698,2586,3,8
8072,47,47,750,750,77,0,2,2
8073,0,0,0,0,75,0,1,1
12614,0,0,0,0,75,0,1,1
8071,47,47,1181,1181,77,0,2,2
7300,632,439,4423,2471,10737,121,8,13
5168,433,235,4537,2538,4003,144,6,8
7528,662,395,5340,2747,8363,1171,12,19
10587,543,369,5009,2315,5863,0,9,14
7336,543,369,5224,2928,5863,0,9,14
7335,543,369,5188,2908,5863,445,9,14
10576,103,102,2098,1987,289,0,3,3
15875,103,103,3197,3197,229,0,2,2
15275,0,0,0,0,128,0,1,1
7339,0,0,0,0,128,0,1,1
8106,473,147,5055,2737,4999,216,4,10
3636,409,232,4977,3112,18330,5350,2,6
8219,745,641,5253,1443,24199,10625,3,5
17066,745,641,4856,3736,39806,0,3,5
17053,745,641,4588,3133,39806,0,3,5
7318,745,280,4200,2566,43262,4319,4,8
7322,745,280,5773,3204,43767,1092,4,9
3116,177,76,3530,1534,7552,3692,2,3
8506,0,0,0,0,192,0,1,1
11217,0,0,0,0,192,0,1,1
7547,0,0,0,0,192,0,1,1
7546,300,223,3406,1962,494,0,4,4
7543,445,230,5596,3237,1625,0,6,8
16094,0,0,0,0,192,0,1,1
16095,0,0,0,0,192,0,1,1
17547,0,0,0,0,192,0,1,1
8483,231,156,5425,3065,430,0,3,3
17467,231,156,3627,2575,430,0,3,3
17466,231,102,3835,1849,1812,0,3,6
17170,231,102,4701,3305,1812,0,3,6
16282,94,83,1760,580,453,0,3,3
15435,94,94,1931,1931,130,0,2,2
14145,94,94,2152,2152,130,0,2,2
14149,94,94,2130,2130,130,0,2,2
5345,94,94,1603,1603,130,0,2,2
5344,94,94,4428,4428,130,0,2,2
15433,94,94,1487,1487,130,0,2,2
12615,0,0,0,0,77,0,1,1
5053,457,235,2685,1747,2842,697,3,4
902,283,283,2703,2703,700,0,1,2
5842,248,248,712,712,609,182,2,2
7768,656,295,4838,3119,2662,200,7,9
7588,0,0,0,0,61,0,1,1
7594,0,0,0,0,61,0,1,1
16174,0,0,0,0,61,0,1,1
16176,0,0,0,0,61,0,1,1
1374,0,0,0,0,61,0,1,1
1376,0,0,0,0,61,0,1,1
10868,0,0,0,0,61,0,1,1
16167,0,0,0,0,61,0,1,1
6354,206,98,2530,1935,1439,316,3,4
15839,316,121,3267,1984,29101,0,2,4
14991,0,0,0,0,61,0,1,1
1293,347,215,5677,3322,8956,192,3,8
3620,0,0,0,0,514,0,1,1
9626,0,0,0,0,514,0,1,1
7105,231,147,3567,2204,819,0,3,3
4202,400,190,5459,2277,28483,1055,4,8
13069,400,190,5630,3644,26572,0,4,7
1660,575,382,5225,2857,42846,1619,5,11
1659,677,547,5370,2847,12965,2292,6,9
13068,0,0,0,0,514,0,1,1
4201,0,0,0,0,514,12,1,1
14562,273,130,4033,2402,24618,0,5,8
17941,273,130,4483,2121,24618,0,5,8
8734,273,122,5193,2381,24268,2878,5,9
3028,85,85,2629,2629,1645,0,1,2
1332,104,51,3675,1724,47932,3061,2,4
1920,104,85,3729,3449,6939,2279,3,5
1925,0,0,0,0,345,0,1,1
3897,0,0,0,0,345,0,1,1
3898,0,0,0,0,345,0,1,1
7116,177,140,4788,2323,14031,480,4,6
7115,177,100,3693,3303,4999,257,2,4
7122,88,88,2055,2055,444,0,2,2
7123,88,88,3179,3179,444,0,2,2
1958,88,88,4275,4275,262,0,2,2
7117,88,88,2200,1921,336,0,3,3
6062,254,169,5702,2753,9966,2738,4,6
7120,428,177,4203,2358,6031,432,5,8
15642,373,176,4498,2927,2532,0,4,7
15641,373,176,4107,2307,2532,0,4,7
7119,373,176,3997,3377,2532,661,5,8
15643,88,88,2477,2477,444,0,2,2
7121,88,88,4072,4072,262,0,2,2
